"scenario","analysis_tier","trait_set","vector","singular_axis_1","singular_axis_2","axis_1_percent_contrast_SS","axis_2_percent_contrast_SS"
"standardized_head_excluded","primary","head_excluded_five_traits","D8",1.34473181561977,1.68008764433982,90.5454148185275,9.40329198342947
"standardized_head_excluded","primary","head_excluded_five_traits","D9",2.98075167632759,0.269163387041619,90.5454148185275,9.40329198342947
"standardized_head_excluded","primary","head_excluded_five_traits","D10",4.62620051384236,-0.661790710615116,90.5454148185275,9.40329198342947
