row_id,ID,group,log_eye,logP_c,relative_head_size,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
240,TKBC,Ninth instar,1.031938155400117,0.00581638532143991,0.09040055104151855,1.108118227029466,-0.07618007162934903,0.055021101321745466,0.04623819617818268,0.013851329561617366,-1.6895956009253839,TRUE,FALSE,FALSE,TRUE
143,MJSX,Eighth instar,0.7774883289936962,-0.08913484206783706,-0.16910150780235003,0.8218962050520829,-0.0444078760583867,0.13412133259610493,0.046377257946524565,0.013665560076616054,-1.0289255011835212,TRUE,TRUE,FALSE,TRUE
129,LJJN,Tenth instar,1.2658202076520162,0.08935815818032045,0.029912681220488443,1.2070322632813308,0.05878794437068535,0.08488576528921123,0.04632335401768708,0.013570143723132014,1.3249609172500494,TRUE,TRUE,FALSE,TRUE
237,SYKW,Tenth instar,1.2097063361736966,-0.017089644098738033,0.03382685795007638,1.1633764411247278,0.04632989504896878,0.11575256149226326,0.046371870015630125,0.012309184291670756,1.062250294213811,FALSE,TRUE,FALSE,TRUE
136,LRSS,Ninth instar,0.970400057521187,0.017894489876550512,0.0030804654026272676,1.0659918565711406,-0.09559179904995363,0.03187205474400092,0.0461191905152839,0.012036756419119138,-2.094627041088539,FALSE,FALSE,FALSE,FALSE
291,YBYC,Ninth instar,0.8765098618623104,-0.03980977550533571,-0.002124349674297428,1.0295989673761166,-0.15308910551380617,0.01268131576883559,0.04559953384450328,0.01181032443144843,-3.321758511492021,FALSE,FALSE,TRUE,TRUE
114,KEMO,Tenth instar,1.09376723700491,-0.02988663375019951,0.013097123993662741,1.1381125919843993,-0.044345354979489215,0.11819369384392957,0.0463789624329396,0.011578913995054235,-1.0181552017903641,FALSE,TRUE,FALSE,TRUE
125,LEZS,Eighth instar,0.8622568433816694,-0.10566920527287205,0.055582961193646,0.9643656360902145,-0.10210879270854512,0.02678467978045401,0.046073108080408785,0.011421378367125505,-2.231573120799297,FALSE,FALSE,FALSE,FALSE
234,SSQG,Tenth instar,1.0732944806838198,0.06570971002803394,-0.018940594059830403,1.1503893574211608,-0.07709487673734094,0.04411124990153681,0.046235435222803774,0.011114997042049471,-1.7000993137870721,FALSE,FALSE,FALSE,FALSE
174,OVOZ,Female,0.8069221948187898,-0.04851936750482522,0.015390529866038635,0.8705563910133495,-0.06363419619455968,0.06018853114522143,0.046304207823908795,0.010688999102647687,-1.4152157108541237,FALSE,FALSE,FALSE,FALSE
6,AQZC,Eighth instar,0.9240604691385157,-0.0646866802607402,0.0660464165427031,0.9982882912522199,-0.07422782211370416,0.04466683589455177,0.04625167240948465,0.01044558021458923,-1.6373508136335355,FALSE,FALSE,FALSE,FALSE
32,DJFZ,Tenth instar,1.2591709647906981,0.05970917023873734,0.00375422470211161,1.1691467597150682,0.09002420507562992,0.031210922215456002,0.04615795668011358,0.010439756654569502,1.971955576593457,FALSE,FALSE,FALSE,FALSE
115,KIIU,Tenth instar,1.0655724345899094,0.051432173632270706,-0.0026026614169984055,1.1594632335872213,-0.0938907989973119,0.027632455290131464,0.046132654468192716,0.009979948219547867,-2.052864366712236,FALSE,FALSE,FALSE,FALSE
1,ACGN,Female,0.9282193027394288,0.14578243015674164,0.03292895546325324,1.0199722760395793,-0.09175297330015053,0.02833310433799684,0.0461471722415086,0.009786407431375774,-2.0068452837980484,FALSE,FALSE,FALSE,FALSE
74,HDZC,Tenth instar,1.1961926170069737,-0.025887770952127687,0.034839647695694996,1.1604189571126862,0.03577365989428749,0.1362189643710181,0.04640585334158261,0.009050668196652319,0.8298775004579511,FALSE,TRUE,FALSE,TRUE
