row_id,ID,group,log_ear_linear,logP_c,relative_foretibia_size,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
132,LMMX,Female,0.5151667239574075,0.043751034026134894,0.014584389076958292,0.5544852907880387,-0.039318566830631174,0.014234700102518063,0.03677768383291118,0.0013944939289744246,-1.076493815795951,FALSE,FALSE,FALSE,FALSE
145,MLES,Female,0.5211091442359729,0.10810674132585141,-0.019385072897393472,0.5603116861339895,-0.03920254189801664,0.013970169978202086,0.03677812160560062,0.0013597843496606626,-1.073173213028917,FALSE,FALSE,FALSE,FALSE
51,EXFC,Eighth instar,0.4107701976641722,-0.19001776342842502,-0.04564927170167394,0.3912595671914873,0.01951063047268492,0.051184444131297954,0.03683053453051492,0.0013327141405298094,0.5444788675771176,FALSE,FALSE,FALSE,FALSE
47,EJSA,Ninth instar,0.5692369110466201,-0.04779066383634856,-0.00871410090375037,0.5304877140716676,0.03874919697495249,0.013894712526335815,0.036779750990933315,0.0013211386700693283,1.0607222678722354,FALSE,FALSE,FALSE,FALSE
27,CWPJ,Ninth instar,0.6216448333514432,0.07141585960488883,-0.002057704733526533,0.607130880951327,0.014513952400116215,0.08519734779986804,0.03683826853195895,0.0013205736712397231,0.4124987245413072,FALSE,TRUE,FALSE,TRUE
294,YGFO,Eighth instar,0.44497337826727656,-0.07078018206104719,-0.022626425222815102,0.47113775677013486,-0.0261643785028583,0.029438909852922454,0.0368167689565034,0.0013173974465047506,-0.7219375114074712,FALSE,FALSE,FALSE,FALSE
305,ZAQJ,Eighth instar,0.42795179092953,-0.16743294430020406,-0.042740592577814,0.4054675071247634,0.02248428380476658,0.038865276880293224,0.036824887256769426,0.001309698555116576,0.6234297858667535,FALSE,FALSE,FALSE,FALSE
118,KSLC,Female,0.6230849265128621,0.13831161579751217,-0.0013106440300374906,0.5903585941937612,0.032726332319100826,0.01880891282310832,0.036799281626189666,0.0012884607011724586,0.898092690981969,FALSE,FALSE,FALSE,FALSE
111,KDQD,Female,0.6271665818324427,0.1524826227265612,1.6412589184476516e-4,0.5988312148622208,0.028335366970221876,0.024425372728745762,0.03681144238121265,0.0012688137888072907,0.7798287033524337,FALSE,FALSE,FALSE,FALSE
62,FZRV,Female,0.5707560614916652,0.0800427076735366,-0.03130537002189808,0.5363069324807128,0.03444912901095243,0.016564233320688296,0.036794064329796906,0.0012515719841528436,0.9442910414294982,FALSE,FALSE,FALSE,FALSE
63,GDWH,Tenth instar,0.6255236058559325,0.024286025880155604,-0.0035968250913623093,0.6014963630718348,0.024027242784097624,0.03254998669410806,0.036821685187813744,0.00123629359488436,0.6640339627500703,FALSE,FALSE,FALSE,FALSE
100,JPJT,Female,0.5516340501021518,0.08451984978597449,0.028999270550987468,0.5870273377472638,-0.03539328764511196,0.015477147493907295,0.03679109060856069,0.001231689191101088,-0.969635769599954,FALSE,FALSE,FALSE,FALSE
18,CBRE,Eighth instar,0.47428214621222536,-0.10845170822749917,-0.02965533964969307,0.44605673959867664,0.02822540661354872,0.022853787670117514,0.03681179048519744,0.0011741930259591058,0.7761775081408937,FALSE,FALSE,FALSE,FALSE
218,RTXD,Eighth instar,0.5551057122557309,-0.03160533941533106,0.05276067811220173,0.5404365224537077,0.014669189802023253,0.07540520644687085,0.03683815718842766,0.0011687744310782601,0.41469712948279275,FALSE,FALSE,FALSE,FALSE
181,PMTK,Eighth instar,0.43898280877624346,-0.16628417909633053,-0.03002166328222441,0.41417045725334445,0.024812351522899012,0.028983465752379207,0.03681999696206002,0.0011653407050973806,0.6844712891089966,FALSE,FALSE,FALSE,FALSE
