"fit","trait","group","observed_mean","replicated_mean_lower","replicated_mean_upper","observed_sd","replicated_sd_lower","replicated_sd_upper"
"morphology_prior2_prior_only","fore","female",0.00252398052436941,-2.11819518903835,2.01601959667813,0.0491088518769583,0.0454259632855986,1.76457299455457
"morphology_prior2_prior_only","fore","eighth",-0.0892916172741325,-1.96775678754184,1.8578806792747,0.0570336387025075,0.0529210729296053,1.8817761331949
"morphology_prior2_prior_only","fore","ninth",0.0298561193714521,-1.96465905736578,2.30276339982242,0.0455446133674905,0.0484186416042926,1.77222531579731
"morphology_prior2_prior_only","fore","tenth",0.116487707071613,-1.84718076718678,1.84036340999285,0.0299500270022133,0.0507803512169928,1.8530054437981
"morphology_prior2_prior_only","mid","female",-0.00759048703383411,-1.94398368622059,2.14168503858918,0.0490536443178977,0.0464095323079646,1.39908205853915
"morphology_prior2_prior_only","mid","eighth",-0.130554936522382,-1.91214218251054,2.039803922544,0.0556654757117932,0.0384007974075457,1.32567526029095
"morphology_prior2_prior_only","mid","ninth",-0.0186051672503194,-1.74192478917154,1.93774708723419,0.0469181122516426,0.0495641380954572,1.39814019896103
"morphology_prior2_prior_only","mid","tenth",0.063032220340955,-1.96431085323341,1.77597335023352,0.0297932570765253,0.0450002099296243,1.39762448910786
"morphology_prior2_prior_only","hind","female",0.0530813316311323,-1.96428875814698,2.03647461132691,0.057090246644809,0.0284989746302861,1.25274055698106
"morphology_prior2_prior_only","hind","eighth",-0.15729295268366,-2.1165666217188,2.27984629934866,0.0531631198131494,0.0642510673349447,1.25813526449648
"morphology_prior2_prior_only","hind","ninth",-0.0383491769777212,-1.8378627030455,1.72888483709504,0.0435550559868974,0.0189816916296856,1.29102359168654
"morphology_prior2_prior_only","hind","tenth",0.0385740825259403,-2.02935567879926,1.86296171725198,0.0328393885805859,0.0381252587777125,1.18494452198932
"morphology_prior2_prior_only","earlin","female",0.00182714788278329,-1.66029917535433,1.67693110104323,0.052984887772904,0.0543242224908877,1.27846154585411
"morphology_prior2_prior_only","earlin","eighth",-0.103508086712686,-2.17714567656235,1.73227270412705,0.053498262945642,0.0367543260270473,1.3526241458765
"morphology_prior2_prior_only","earlin","ninth",-0.015965855566762,-1.9288669218232,1.92317733111855,0.0557243557378188,0.051663740000645,1.34836734402219
"morphology_prior2_prior_only","earlin","tenth",0.0535036281741475,-2.00542385348766,1.73078671795294,0.0482234147661895,0.0484892285881786,1.46304563425289
"morphology_prior2_prior_only","eye","female",-0.140053260438262,-1.97129044493302,2.06138174125585,0.0623520908358125,0.0345935015764968,1.28301596718352
"morphology_prior2_prior_only","eye","eighth",-0.183420622969945,-1.65989938358042,2.16644888534126,0.0693383925870415,0.0400649331893834,1.15432049350755
"morphology_prior2_prior_only","eye","ninth",-0.0672245394454498,-1.87007734105511,2.45420657072785,0.0652427313706381,0.0357745055091937,1.16157408658869
"morphology_prior2_prior_only","eye","tenth",0.0596014326862062,-1.73854912576773,2.21702252593668,0.0541868285585567,0.032997737453153,1.28327538552605
