"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"b_eye_groupfemale:logH",0.400214563494375,0.400864565,0.114149734839228,0.112883466423,0.210487875,0.5873167025,1.00083584966081,6614.79657715683,5445.72769628244
"b_eye_groupeighth:logH",0.6742803672075,0.673317795,0.0949732787509339,0.095435918277,0.5193356365,0.833369732,1.00037066711468,9381.33371600491,5850.41253646492
"b_eye_groupninth:logH",0.55822088203375,0.559006295,0.0895111680095966,0.092112396096,0.4124155365,0.7031941405,1.00075760614356,8988.50874786031,6189.50169859739
"b_eye_grouptenth:logH",0.889682720865,0.889112025,0.2299449083138,0.231991354665,0.5108153295,1.26586321,1.00000633712637,8047.58848195512,5461.06266157162
"sigma_fore",0.028094054314875,0.02806925,0.00113494236768618,0.0011085081441,0.02630212795,0.03006807965,0.999948491732638,7009.33428000325,6351.36586760842
"sigma_mid",0.027130677071625,0.027106358,0.00110603091596692,0.0011042493756,0.02537686615,0.02899620475,1.00033686811011,7264.76115504121,6264.00764780478
"sigma_hind",0.029506568735375,0.029451113,0.00120833065017228,0.0011980416168,0.02760345225,0.0315897043,1.00001749736678,9223.15973298171,6518.80852235997
"sigma_earlin",0.044917500363125,0.044861467,0.00183361047435579,0.0017799117084,0.0420147766,0.0480497794,1.00085769634988,11554.504119602,5484.98754593529
"sigma_eye",0.046869312928625,0.0468205165,0.001913599192854,0.0018841673991,0.04382037745,0.05011285555,1.00133200218084,12925.1506566472,6007.71174969882
"rescor__fore__mid",0.799412522235,0.800632155,0.0209568251397766,0.020550452034,0.7638770375,0.832634905,0.999948811829198,7646.33768307773,6856.22626759934
"rescor__fore__hind",0.54410907221,0.545352065,0.0410112952925011,0.0408309522599999,0.4740131065,0.608652869,0.999864870196168,8536.40866363556,6764.8399928445
"rescor__mid__hind",0.58351397937875,0.584856655,0.037969440586494,0.0375952296510001,0.518457639,0.6437148925,1.00025778404094,8900.45833791291,6215.83903772749
"rescor__fore__earlin",0.50389879994125,0.5049731,0.0431836697280542,0.0437011027739999,0.431166406,0.572477253,1.0006547922283,11474.2659727623,6732.89276352359
"rescor__mid__earlin",0.41293144899125,0.414181145,0.0474941713137057,0.047139719193,0.3310054655,0.4879672735,1.00112358829733,10306.1325251654,6590.57361705818
"rescor__hind__earlin",0.257121262833705,0.257758025,0.0537497927544957,0.053137725753,0.1681709575,0.3440002765,1.00002230329367,10887.2806934377,6230.79247816638
"rescor__fore__eye",0.09806462233596,0.098391793,0.056418436820063,0.057198352176,0.00492617148,0.1902800675,0.999938952112639,13665.3506019666,6570.66817417469
"rescor__mid__eye",0.0496224648332405,0.0493189525,0.0568322168640117,0.0578654398917,-0.043732174,0.1436965125,1.00061835952371,13051.1244332753,6307.90626579564
"rescor__hind__eye",0.0983869746367098,0.099949545,0.0567975505015742,0.0573665435091,0.00467283765,0.191668255,1.00152387909635,12969.3133243764,6216.23322034271
"rescor__earlin__eye",0.025379526256051,0.025424776,0.0566653646787833,0.0567586700961,-0.06563724985,0.118348181,1.0001906843827,11941.2617871356,5824.74871755296
