"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"rescor__fore__mid",0.86256852413375,0.86344031,0.0147884104362506,0.0143009001450002,0.837007044,0.885375162,0.999855185797039,6536.25743007783,5726.21991953658
"rescor__fore__hind",0.67351161534375,0.67470832,0.0310284182277728,0.0312102719039999,0.6200094335,0.722579221,1.00012421786617,6488.50101903694,6389.5253778423
"rescor__mid__hind",0.71062393827125,0.711404895,0.0285219111227995,0.0286395398730001,0.6608871125,0.7561849895,0.999987389276387,6880.96668737006,6135.54160233613
"rescor__fore__earlin",0.5252979517375,0.526638705,0.0410784681744101,0.041442591477,0.454353752,0.5895498655,1.00045445421348,9006.0512769323,6139.87970395759
"rescor__mid__earlin",0.44959737118375,0.45136835,0.0441557829852096,0.04371846402,0.3749376215,0.5202795585,1.00039344402169,8639.67884808189,5445.14222879924
"rescor__hind__earlin",0.33894332202375,0.3396369,0.0492551863112867,0.049147063224,0.2566635085,0.4182999055,1.00002904154539,9051.81467480016,6149.7818300596
"rescor__fore__eye",0.34142463394625,0.341764495,0.0498714450688959,0.04931179491,0.2579868035,0.423337686,1.00094498780547,10936.9223976095,6225.77858017197
"rescor__mid__eye",0.32998813344875,0.331256695,0.0503639302771913,0.0505074821579999,0.245094738,0.410915554,1.00018408628288,11063.2587870954,6023.32877756772
"rescor__hind__eye",0.3415567771625,0.342220425,0.0503417806492585,0.050668055151,0.2573011225,0.423085272,1.00056490140304,11090.0851360091,6198.75927671422
"rescor__earlin__eye",0.120468471015779,0.12109836,0.0553930106115749,0.0550287249729,0.02800397255,0.2114152725,1.00024223834956,10097.9955992996,6091.35260747678
