"group_contrast","leg_contrast","median","lower_95","upper_95","effect_median","effect_lower_95","effect_upper_95","probability_positive","probability_negative","probability_in_region","frequentist_estimate","frequentist_lower_95","frequentist_upper_95","frequentist_p","frequentist_holm_p"
"tenth_minus_eighth","fore_relative_hind",-0.00433975620000001,-0.024065035385,0.01588812931275,-0.433035306541734,-2.37777812944899,1.60150167499379,0.33375,0.66625,,-0.00434104425764151,-0.0241439853216467,0.0154618968063637,0.666505493335354,1
"tenth_minus_eighth","mid_relative_hind",-0.010601443,-0.02862529255,0.00831239687499999,-1.05454457616997,-2.82194703423969,0.834704077064376,0.13425,0.86575,,-0.0105926047126887,-0.0291995334342645,0.00801432400888702,0.26349506187554,1
"tenth_minus_eighth","anterior_mean_relative_hind",-0.0075356457,-0.025489712588375,0.011027247945,-0.750732390759175,-2.51675925836019,1.10882721470111,0.21075,0.78925,,-0.00746682448516513,-0.0256812327888321,0.0107475838185019,0.420477319328827,1
"ninth_minus_midpoint","fore_relative_hind",-0.00817552195,-0.02094923142625,0.00478526071174999,-0.814219325875057,-2.07313206183559,0.479672835638286,0.113125,0.886875,,-0.00800115020215208,-0.0207489345204732,0.00474663411616906,0.217748166767383,1
"ninth_minus_midpoint","mid_relative_hind",-0.0043331917,-0.0161997687785,0.0076380785,-0.432381697056695,-1.60692582215759,0.766732303151184,0.239,0.761,,-0.00429419103682754,-0.016272064091258,0.00768368201760293,0.481050320971068,1
"ninth_minus_midpoint","anterior_mean_relative_hind",-0.00627482993575,-0.01790069138125,0.00557793616624999,-0.625518430286807,-1.77414257428903,0.559352181730119,0.15475,0.84525,,-0.00614767061948981,-0.0178728657705793,0.00557752453159966,0.303009507944358,1
"tenth_minus_female","fore_relative_hind",0.1181981035,0.1020950348425,0.1341716125475,12.5467048245717,10.7488716742649,14.3589057037137,1,0,,0.118033339030178,0.102144581143495,0.133922096916861,5.41587616263583e-37,4.87428854637225e-36
"tenth_minus_female","mid_relative_hind",0.0763580865,0.06156089695,0.091596100475,7.93490052728485,6.34952581744486,9.59220902655555,1,0,,0.0761577032104743,0.0612285578619959,0.0910868485589527,1.1677923729239e-20,8.17454661046731e-20
"tenth_minus_female","anterior_mean_relative_hind",0.09726835415,0.0827009213125,0.1120949695,10.21561021032,8.62168956399086,11.8619090296373,1,0,,0.0970955211203264,0.0824813119152003,0.111709730325452,2.80263152962125e-31,2.242105223697e-30
