"fit","trait","group","observed_mean","replicated_mean_lower","replicated_mean_upper","observed_sd","replicated_sd_lower","replicated_sd_upper"
"integration_prior2","fore","female",0.00252398052436941,-0.00396118221015077,0.0100015222596695,0.0491088518769583,0.0437953552466838,0.0550621116961325
"integration_prior2","fore","eighth",-0.0892916172741325,-0.097674844291842,-0.0796907829806509,0.0570336387025075,0.0500826373211998,0.0665225195155211
"integration_prior2","fore","ninth",0.0298561193714521,0.0214551629969476,0.0381141622533665,0.0455446133674905,0.0374514790829585,0.0496025348057346
"integration_prior2","fore","tenth",0.116487707071613,0.103722322938362,0.129902648236582,0.0299500270022133,0.024730665148085,0.0411431748852547
"integration_prior2","mid","female",-0.00759048703383411,-0.0157462308970376,-0.000354365255698931,0.0490536443178977,0.043940897312748,0.0561769708710269
"integration_prior2","mid","eighth",-0.130554936522382,-0.139664615600692,-0.121520917825453,0.0556654757117932,0.0468331981036563,0.0640966151738161
"integration_prior2","mid","ninth",-0.0186051672503194,-0.0267503419883704,-0.0104667324624176,0.0469181122516426,0.038403930028275,0.0528610570417244
"integration_prior2","mid","tenth",0.063032220340955,0.0513952194671974,0.0733071432185503,0.0297932570765253,0.0244619492509711,0.040650868305657
"integration_prior2","hind","female",0.0530813316311323,0.0452248368069584,0.0607367040787336,0.057090246644809,0.0508927114601765,0.0626937481035155
"integration_prior2","hind","eighth",-0.15729295268366,-0.165394151480052,-0.148103095781814,0.0531631198131494,0.0440162581780392,0.0604296286119744
"integration_prior2","hind","ninth",-0.0383491769777212,-0.0466658722923569,-0.0287628113391943,0.0435550559868974,0.0382080236368082,0.0522996834608298
"integration_prior2","hind","tenth",0.0385740825259403,0.0242667167505624,0.052316016494771,0.0328393885805859,0.0274665042148948,0.0468912622569061
"integration_prior2","earlin","female",0.00182714788278329,-0.00974256495143909,0.0144402583450832,0.052984887772904,0.046265394316012,0.0635316291527898
"integration_prior2","earlin","eighth",-0.103508086712686,-0.119121057506827,-0.0898741871898364,0.053498262945642,0.0453273179807112,0.0678446965982376
"integration_prior2","earlin","ninth",-0.015965855566762,-0.0281870059026914,-0.00390513851157767,0.0557243557378188,0.0439011491155505,0.065100270784632
"integration_prior2","earlin","tenth",0.0535036281741475,0.0365052351862305,0.0738967350226399,0.0482234147661895,0.037811855742355,0.064014254342974
"integration_prior2","eye","female",-0.140053260438262,-0.152111651410001,-0.127916960831625,0.0623520908358125,0.0537153057804809,0.0734556103352073
"integration_prior2","eye","eighth",-0.183420622969945,-0.196617093957549,-0.167571904878728,0.0693383925870415,0.0606733898770741,0.0862289352545202
"integration_prior2","eye","ninth",-0.0672245394454498,-0.0791683758286003,-0.0540441818070143,0.0652427313706381,0.0527839116734009,0.0771649224533168
"integration_prior2","eye","tenth",0.0596014326862062,0.0388575864456002,0.0798981292182994,0.0541868285585567,0.0434600764199436,0.0751053857115786
