"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"b_eye_groupeighth:logP",0.040482495179975,0.0179520615,1.01262608781185,1.0649389578849,-1.595413455,1.70376276,1.00002779938735,3478.67100863507,1602.21648888341
"b_eye_groupninth:logP",0.020869207799515,0.041355232,1.01162741694792,1.025768886051,-1.607679715,1.680085805,1.00623853744858,3203.00532496137,1459.1257730369
"b_eye_grouptenth:logP",-0.0198508395053,-0.017308372,0.966762944166914,0.9463117218912,-1.644081805,1.631095165,1.00032136347161,3717.69581920127,1451.20950750862
"sigma_fore",0.16383500561839,0.117718995,0.177566197883155,0.115392285078,0.009701173745,0.470655108,1.00076966591452,2189.8995161315,939.048247992816
"sigma_mid",0.16750131011753,0.118306665,0.19020515115571,0.1095683898729,0.0116217798,0.480396836,1.00007910130815,3000.43922265044,1105.9395589352
"sigma_hind",0.158448725884047,0.10817579,0.167327625477707,0.105413519757,0.0110426729,0.4467455425,1.0013996444734,2928.42223802383,1276.89696121075
"sigma_earlin",0.171619398720284,0.10976231,0.227610918710655,0.113827904862,0.01005426175,0.5064095265,1.00061333269308,2901.25118022884,1205.16467651712
"sigma_eye",0.163128962764101,0.11561597,0.18474757483857,0.1105054812876,0.00945296882,0.447060674,1.00607593074795,2591.23849869333,1192.94697377167
"rescor__fore__mid",0.00258383200346999,0.00422690245,0.356434305154515,0.39130744023063,-0.569561182,0.5867907645,1.00076951390751,3551.20719371922,1382.24700317121
"rescor__fore__hind",0.00058987331721399,0.00820735665,0.346932600760288,0.367958569503,-0.567772754,0.5626397725,1.00291498168172,4396.58534656332,1307.85997024512
"rescor__mid__hind",0.00111208938699001,-0.0057646921,0.352666164241124,0.39449166406146,-0.571898124,0.5874430985,0.999874544071442,2696.40957607852,1438.9575206433
"rescor__fore__earlin",-0.00267718612270001,-0.012912487,0.355935593771877,0.391860979986,-0.6003025435,0.583967138,1.0039003322344,4192.4593587119,1355.6478668279
"rescor__mid__earlin",0.008315734998245,0.016105775,0.354710044987986,0.406020573525,-0.5700344075,0.572201889,1.00517815233532,2489.32156314508,1610.05710527081
"rescor__hind__earlin",-0.00444528280657501,-0.0140648085,0.353323951415896,0.3864299441289,-0.5740398925,0.5845325575,1.00143212887548,1748.92119482993,1445.86546465701
"rescor__fore__eye",0.000126557067485006,0.00439090585,0.363283051422365,0.40280107182021,-0.604952704,0.5960184085,1.01233969050527,3297.99747056101,1287.56591829347
"rescor__mid__eye",-0.0104751910100765,-0.0050820416,0.364884901199152,0.41043490887084,-0.605925401,0.591129232,1.00030441757999,2535.85243007641,1276.1164548444
"rescor__hind__eye",-0.011261305092531,-0.014369303,0.344530752401191,0.378435102948,-0.5795989695,0.549720227,1.00151950690096,1571.90881386961,1418.74516233683
"rescor__earlin__eye",-0.003542877027396,-0.00115432325,0.362246635210581,0.39253722090345,-0.6037610495,0.59845552,1.00073117996959,1319.07360688788,1195.28341980414
