"source","quantity","bayesian_median","bayesian_lower_95","bayesian_upper_95","frequentist_estimate","frequentist_lower_95","frequentist_upper_95","posterior_probability_positive","frequentist_p"
"integration_prior1_head_trait_slopes.csv","earlin: ninth",0.12990482,-0.040039550325,0.30046627375,0.13034154771551,-0.0397035046522591,0.300386600083279,0.936,0.132497488861145
"integration_prior1_head_trait_slopes.csv","earlin: tenth",0.27422481,-0.15030435025,0.70393672425,0.290614695273497,-0.160274748990636,0.741504139537631,0.895875,0.205640930700951
"integration_prior1_head_trait_slopes.csv","eye: female",0.400864565,0.175176832,0.62031977375,0.402375158646532,0.175083777018877,0.629666540274188,0.999625,0.000568180779782357
"integration_prior1_head_trait_slopes.csv","eye: eighth",0.673317795,0.4893749195,0.8650768795,0.680992958375784,0.495228849279826,0.866757067471743,1,4.48094748348367e-12
"integration_prior1_head_trait_slopes.csv","eye: ninth",0.559006295,0.37912735775,0.7308805355,0.562651947750185,0.386336321248761,0.738967574251609,1,1.19088384561209e-09
"integration_prior1_head_trait_slopes.csv","eye: tenth",0.889112025,0.442531924,1.3392854525,0.944119808154827,0.476603383881738,1.41163623242792,1,8.86168050786627e-05
"integration_prior2_head_slope_differences.csv","fore: tenth_minus_eighth",-0.223261375,-0.528339863125,0.06798346325,-0.219457767956772,-0.525143374307151,0.0862278383936069,0.071125,0.15874996312844
"integration_prior2_head_slope_differences.csv","fore: tenth_minus_ninth",-0.092749895,-0.3945175667075,0.206300693,-0.0886192657960967,-0.392231731391867,0.214993199799673,0.266875,0.566125738646054
"integration_prior2_head_slope_differences.csv","mid: tenth_minus_eighth",-0.09836128,-0.39353975375,0.18769639125,-0.0953918373976738,-0.390456613951807,0.19967293915646,0.255375,0.525123464985123
"integration_prior2_head_slope_differences.csv","mid: tenth_minus_ninth",0.00215501500000001,-0.290438731,0.290228129,0.00647087796998219,-0.286592787636118,0.299534543576082,0.50625,0.965370147499506
"integration_prior2_head_slope_differences.csv","hind: tenth_minus_eighth",0.186920705,-0.12401468225,0.5123212525,0.190903351682379,-0.128366615291124,0.510173318655881,0.88,0.240251933180861
"integration_prior2_head_slope_differences.csv","hind: tenth_minus_ninth",0.164963455,-0.14861243125,0.488764045,0.168344045206626,-0.148760652724092,0.485448743137344,0.850375,0.296991001778332
"integration_prior2_head_slope_differences.csv","earlin: tenth_minus_eighth",0.123501165,-0.35962637125,0.6022563273675,0.129483970956592,-0.355695070624646,0.61466301253783,0.690625,0.599834369329631
"integration_prior2_head_slope_differences.csv","earlin: tenth_minus_ninth",0.15123327,-0.3144201085,0.6370672795,0.160273147557987,-0.321615439963628,0.642161735079602,0.737875,0.513279237872104
"integration_prior2_head_slope_differences.csv","eye: tenth_minus_eighth",0.252337185,-0.251486304,0.7635311405,0.263126849779043,-0.239943633546416,0.766197333104502,0.834875,0.304166262702842
"integration_prior2_head_slope_differences.csv","eye: tenth_minus_ninth",0.37170783,-0.14100504225,0.88617302375,0.381467860404643,-0.118190830216951,0.881126551026236,0.923125,0.134041616110532
"integration_prior2_head_trait_slopes.csv","fore: female",0.418773645,0.28333934375,0.5517747135,0.419393840622729,0.281282569709393,0.557505111536065,1,6.50076028104107e-09
"integration_prior2_head_trait_slopes.csv","fore: eighth",0.454068575,0.34326343275,0.563115806,0.453720090499833,0.340842439734544,0.566597741265121,1,5.02052204400384e-14
"integration_prior2_head_trait_slopes.csv","fore: ninth",0.322323275,0.2189919945,0.4288710245,0.322881588339157,0.215745210868038,0.430017965810277,1,8.3153394339225e-09
"integration_prior2_head_trait_slopes.csv","fore: tenth",0.22808423,-0.058338461925,0.50825702475,0.23426232254306,-0.0498192254101789,0.5183438704963,0.945125,0.105682818146504
"integration_prior2_head_trait_slopes.csv","mid: female",0.420826445,0.29067421975,0.55002354275,0.42158156291765,0.288268870252164,0.554894255583136,1,1.64180301875071e-09
"integration_prior2_head_trait_slopes.csv","mid: eighth",0.463736365,0.3563974645,0.567039407,0.462417090325967,0.353461293556003,0.571372887095932,1,2.5383693075507e-15
"integration_prior2_head_trait_slopes.csv","mid: ninth",0.360778885,0.26015789275,0.46291938125,0.360554374958311,0.257140375009943,0.46396837490668,1,3.93418491878288e-11
"integration_prior2_head_trait_slopes.csv","mid: tenth",0.363597155,0.094927541675,0.62985052275,0.367025252928294,0.0928139170700492,0.641236588786538,0.994125,0.00887711706056572
"integration_prior2_head_trait_slopes.csv","hind: female",0.631983175,0.48742710425,0.7741406125,0.632757888635759,0.488509091874856,0.777006685396662,1,3.6321405015107e-16
"integration_prior2_head_trait_slopes.csv","hind: eighth",0.34100541,0.2258275825,0.4588148175,0.342489619958491,0.224595800023206,0.460383439893777,1,2.62534319766009e-08
"integration_prior2_head_trait_slopes.csv","hind: ninth",0.364922245,0.2519017185,0.4741802955,0.365048926434244,0.25315151619878,0.476946336669708,1,5.33833928518066e-10
"integration_prior2_head_trait_slopes.csv","hind: tenth",0.530299895,0.238763371,0.830963688,0.53339297164087,0.236687125671621,0.830098817610119,0.999625,0.000467607041452867
"integration_prior2_head_trait_slopes.csv","earlin: female",0.394817805,0.17729441875,0.61210103275,0.396568364687347,0.177360483579287,0.615776245795407,1,0.000430970714390347
"integration_prior2_head_trait_slopes.csv","earlin: eighth",0.1620394,-0.020798884925,0.34323321875,0.161130724316905,-0.0180267802450577,0.340288228878868,0.957875,0.0777600496106134
"integration_prior2_head_trait_slopes.csv","earlin: ninth",0.13020857,-0.0392211775,0.2972808175,0.13034154771551,-0.0397035046522591,0.300386600083279,0.931,0.132497488861145
"integration_prior2_head_trait_slopes.csv","earlin: tenth",0.282848925,-0.16052523175,0.72671901425,0.290614695273497,-0.160274748990636,0.741504139537631,0.895125,0.205640930700951
"integration_prior2_head_trait_slopes.csv","eye: female",0.40155134,0.165698984,0.62641232425,0.402375158646532,0.175083777018877,0.629666540274188,0.999625,0.000568180779782357
"integration_prior2_head_trait_slopes.csv","eye: eighth",0.679569955,0.493786334,0.869139147,0.680992958375784,0.495228849279826,0.866757067471743,1,4.48094748348367e-12
"integration_prior2_head_trait_slopes.csv","eye: ninth",0.560315525,0.376894884,0.7413229415,0.562651947750185,0.386336321248761,0.738967574251609,1,1.19088384561209e-09
"integration_prior2_head_trait_slopes.csv","eye: tenth",0.933954015,0.4629089735,1.4036028175,0.944119808154827,0.476603383881738,1.41163623242792,1,8.86168050786627e-05
"morphology_prior1_allocation_contrasts.csv","tenth_minus_eighth: fore_relative_hind",-0.00412365914999999,-0.02440488821,0.01608158547175,-0.00434104425764151,-0.0241439853216467,0.0154618968063637,0.343375,0.666505493335354
"morphology_prior1_allocation_contrasts.csv","tenth_minus_eighth: mid_relative_hind",-0.0104864805,-0.02932858635,0.00853250974999999,-0.0105926047126887,-0.0291995334342645,0.00801432400888702,0.142875,0.26349506187554
"morphology_prior1_allocation_contrasts.csv","tenth_minus_eighth: anterior_mean_relative_hind",-0.0072924621,-0.02603415890125,0.0110955219475,-0.00746682448516513,-0.0256812327888321,0.0107475838185019,0.219625,0.420477319328827
"morphology_prior1_allocation_contrasts.csv","ninth_minus_midpoint: fore_relative_hind",-0.007933427325,-0.0208309145725,0.00517252628249999,-0.00800115020215208,-0.0207489345204732,0.00474663411616906,0.11575,0.217748166767383
"morphology_prior1_allocation_contrasts.csv","ninth_minus_midpoint: mid_relative_hind",-0.00425226545,-0.016213393657,0.00820155433999998,-0.00429419103682754,-0.016272064091258,0.00768368201760293,0.246125,0.481050320971068
"morphology_prior1_allocation_contrasts.csv","ninth_minus_midpoint: anterior_mean_relative_hind",-0.0061359161675,-0.017843691988125,0.006027147920625,-0.00614767061948981,-0.0178728657705793,0.00557752453159966,0.1575,0.303009507944358
"morphology_prior1_allocation_contrasts.csv","tenth_minus_female: fore_relative_hind",0.118183073,0.1017156045,0.13443428829,0.118033339030178,0.102144581143495,0.133922096916861,1,5.41587616263583e-37
"morphology_prior1_allocation_contrasts.csv","tenth_minus_female: mid_relative_hind",0.0760823656,0.0608919536375,0.0915265935425,0.0761577032104743,0.0612285578619959,0.0910868485589527,1,1.1677923729239e-20
"morphology_prior1_allocation_contrasts.csv","tenth_minus_female: anterior_mean_relative_hind",0.0971414835,0.0822498660125,0.1120887389925,0.0970955211203264,0.0824813119152003,0.111709730325452,1,2.80263152962125e-31
"morphology_prior1_morph_contrasts.csv","fore: eighth_minus_tenth",-0.1005989236,-0.1238861676125,-0.076379166525,-0.098053997624806,-0.122168188267909,-0.0739398069817034,0,2.63320279658132e-14
"morphology_prior1_morph_contrasts.csv","fore: ninth_minus_midpoint",-0.000209297924999997,-0.015633116505,0.01500191068625,0.000111069035426875,-0.0154120040442532,0.0156341421151069,0.48925,0.988775450758539
"morphology_prior1_morph_contrasts.csv","fore: tenth_minus_female",0.156741931,0.13784150025,0.1755773149,0.15655566157458,0.137207801298512,0.175903521850648,1,6.69750438100037e-42
"morphology_prior1_morph_contrasts.csv","mid: eighth_minus_tenth",-0.0942447665,-0.117852848125,-0.070712713925,-0.0918024371697587,-0.115774798552807,-0.06783007578671,0,5.64784032144299e-13
"morphology_prior1_morph_contrasts.csv","mid: ninth_minus_midpoint",0.00357213895,-0.01152921442,0.01800980765,0.00381802820075142,-0.0116137448638778,0.0192498012653807,0.67625,0.626705186773493
"morphology_prior1_morph_contrasts.csv","mid: tenth_minus_female",0.1148000095,0.096157481525,0.133295372425,0.114680025754876,0.0954459612411125,0.133914090268639,1,1.8508531842124e-26
"morphology_prior1_morph_contrasts.csv","hind: eighth_minus_tenth",-0.104671803,-0.1300735234,-0.0782365875875,-0.102395041882447,-0.128289955165335,-0.0765001285995602,0,1.139313950615e-13
"morphology_prior1_morph_contrasts.csv","hind: ninth_minus_midpoint",0.00785829925,-0.0091206697625,0.02412707199875,0.00811221923757896,-0.00855716176017027,0.0247816002353282,0.819375,0.339003121981288
"morphology_prior1_morph_contrasts.csv","hind: tenth_minus_female",0.038548615,0.0177879931925,0.05926211585,0.0385223225444016,0.0177457113168756,0.0592989337719277,1,0.000310394477156472
"morphology_prior1_morph_contrasts.csv","earlin: eighth_minus_tenth",-0.072523375,-0.104537862925,-0.0399971464925,-0.0700715553561987,-0.102827854127452,-0.0373152565849458,0,3.37669456396914e-05
"morphology_prior1_morph_contrasts.csv","earlin: ninth_minus_midpoint",0.0061799965,-0.014469758085,0.026699969675,0.00659079684336179,-0.0144954766779697,0.0276770703646932,0.72,0.538970310305358
"morphology_prior1_morph_contrasts.csv","earlin: tenth_minus_female",0.074914229,0.049136801625,0.10114004025,0.0748143981329113,0.048532599951615,0.101096196314208,1,4.76756413139605e-08
"morphology_prior1_morph_contrasts.csv","eye: eighth_minus_tenth",-0.144673774,-0.1829425351,-0.104425236625,-0.1411753320607,-0.180092335938907,-0.102258328182494,0,7.01505624857081e-12
"morphology_prior1_morph_contrasts.csv","eye: ninth_minus_midpoint",-0.01534104075,-0.0405667833,0.0101053454,-0.0145730815009074,-0.0396251972523597,0.010479034250545,0.11975,0.253235143108986
"morphology_prior1_morph_contrasts.csv","eye: tenth_minus_female",0.239514903,0.208504729275,0.27098407845,0.239129587398881,0.207904788501718,0.270354386296043,1,1.09627474397329e-38
"morphology_prior2_allocation_contrasts.csv","tenth_minus_eighth: fore_relative_hind",-0.00433975620000001,-0.024065035385,0.01588812931275,-0.00434104425764151,-0.0241439853216467,0.0154618968063637,0.33375,0.666505493335354
"morphology_prior2_allocation_contrasts.csv","tenth_minus_eighth: mid_relative_hind",-0.010601443,-0.02862529255,0.00831239687499999,-0.0105926047126887,-0.0291995334342645,0.00801432400888702,0.13425,0.26349506187554
"morphology_prior2_allocation_contrasts.csv","tenth_minus_eighth: anterior_mean_relative_hind",-0.0075356457,-0.025489712588375,0.011027247945,-0.00746682448516513,-0.0256812327888321,0.0107475838185019,0.21075,0.420477319328827
"morphology_prior2_allocation_contrasts.csv","ninth_minus_midpoint: fore_relative_hind",-0.00817552195,-0.02094923142625,0.00478526071174999,-0.00800115020215208,-0.0207489345204732,0.00474663411616906,0.113125,0.217748166767383
"morphology_prior2_allocation_contrasts.csv","ninth_minus_midpoint: mid_relative_hind",-0.0043331917,-0.0161997687785,0.0076380785,-0.00429419103682754,-0.016272064091258,0.00768368201760293,0.239,0.481050320971068
"morphology_prior2_allocation_contrasts.csv","ninth_minus_midpoint: anterior_mean_relative_hind",-0.00627482993575,-0.01790069138125,0.00557793616624999,-0.00614767061948981,-0.0178728657705793,0.00557752453159966,0.15475,0.303009507944358
"morphology_prior2_allocation_contrasts.csv","tenth_minus_female: fore_relative_hind",0.1181981035,0.1020950348425,0.1341716125475,0.118033339030178,0.102144581143495,0.133922096916861,1,5.41587616263583e-37
"morphology_prior2_allocation_contrasts.csv","tenth_minus_female: mid_relative_hind",0.0763580865,0.06156089695,0.091596100475,0.0761577032104743,0.0612285578619959,0.0910868485589527,1,1.1677923729239e-20
"morphology_prior2_allocation_contrasts.csv","tenth_minus_female: anterior_mean_relative_hind",0.09726835415,0.0827009213125,0.1120949695,0.0970955211203264,0.0824813119152003,0.111709730325452,1,2.80263152962125e-31
"morphology_prior2_morph_contrasts.csv","fore: eighth_minus_tenth",-0.0985029781,-0.1231437015975,-0.0746231483,-0.098053997624806,-0.122168188267909,-0.0739398069817034,0,2.63320279658132e-14
"morphology_prior2_morph_contrasts.csv","fore: ninth_minus_midpoint",-0.000111486999999997,-0.01575391278125,0.01512946599375,0.000111069035426875,-0.0154120040442532,0.0156341421151069,0.494625,0.988775450758539
