row_id,ID,group,log_eye,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
229,SMVB,eighth,1.0134174426048779,-0.0473536963834702,0.9645608219090266,0.04885662069585128,0.03627575736080588,0.054542328680979905,0.003919574158766791,0.9127095277341847,FALSE,FALSE,FALSE,FALSE
275,WQOI,ninth,1.1189049919358722,-0.006688988150796549,1.0500019493725348,0.06890304256333746,0.018808284828609387,0.05447106094216622,0.00389941414946386,1.2756954744515934,FALSE,FALSE,FALSE,FALSE
312,ZVNV,ninth,1.1185783013089876,-0.032896309974027815,1.0348035575599714,0.08377474374901617,0.012865326546435968,0.054402444365370166,0.0038956087478282217,1.5463594624128816,FALSE,FALSE,FALSE,FALSE
150,MVOV,eighth,0.8213204942829283,-0.15163070947315793,0.8964091912716912,-0.07508869698876286,0.01574026786146055,0.05444418573225473,0.003851438218912854,-1.3880504806360134,FALSE,FALSE,FALSE,FALSE
119,KTFS,ninth,0.944683806375373,-0.07242136109409647,1.0118818253285649,-0.06719801895319188,0.01941164274721098,0.05447811614063541,0.0038325063316908613,-1.244510758319766,FALSE,FALSE,FALSE,FALSE
310,ZRDE,ninth,1.1187416599632753,-0.010892441166423739,1.0475642441263402,0.07117741583693515,0.01730294456473032,0.054461494638248495,0.003816332941549292,1.3167943083532851,FALSE,FALSE,FALSE,FALSE
261,VFPH,ninth,1.1164522067964409,0.030771658666753465,1.0717264732184053,0.044725733578035554,0.041540721966963894,0.05455407973532477,0.0038029688639918302,0.8378305481989932,FALSE,FALSE,FALSE,FALSE
288,XVQB,ninth,0.9448781887260675,-0.05554207376282827,1.0216706173351577,-0.07679242860909019,0.014334199140775258,0.05443650119711381,0.003657901263287222,-1.4185319110693835,FALSE,FALSE,FALSE,FALSE
20,CGRD,eighth,0.9908414631384513,-0.12909679555665687,0.9111365308122861,0.07970493232616527,0.01290630852399458,0.0544228094478808,0.003537828701311107,1.471267226233174,FALSE,FALSE,FALSE,FALSE
148,MTZI,female,0.9781381352002352,0.0196664524474639,0.9143212446518664,0.06381689054836881,0.019556734342494327,0.05449173448901765,0.0034834035970105147,1.1819795351442859,FALSE,FALSE,FALSE,FALSE
215,RPNA,eighth,0.9960256998930086,-0.11934675763256619,0.9175087979458981,0.07851690194711047,0.012922715796131565,0.05442856108236095,0.003437628211362942,1.449349510128242,FALSE,FALSE,FALSE,FALSE
197,QQJU,ninth,0.9807667510585198,-0.010611660594594508,1.0477270769855236,-0.06696032592700374,0.017396922776268996,0.054479380970520686,0.0033965063422206287,-1.2388366654276062,FALSE,FALSE,FALSE,FALSE
5,AKPI,tenth,1.1037656539089045,-0.0011117288526905078,1.1385473052429926,-0.03478165133408817,0.05837760500592801,0.05457826348598354,0.0033486844572154827,-0.657351047497108,FALSE,TRUE,FALSE,TRUE
252,UNBX,eighth,0.9978707188665779,-0.1120184329515308,0.9222983221378005,0.07557239672877736,0.01342912385503502,0.054442359617927864,0.003312825843183025,1.3953546434826558,FALSE,FALSE,FALSE,FALSE
308,ZFXN,ninth,0.9685036033210894,-0.022330820485013447,1.0409307936823293,-0.0724271903612399,0.014274685290423717,0.054456474130470396,0.003239956018180899,-1.3378555811118462,FALSE,FALSE,FALSE,FALSE
91,IVIQ,female,0.8462973600536201,-0.00892863074430128,0.8933705203478828,-0.04707316029426267,0.032539234724012725,0.054547949544601855,0.0032386829864755307,-0.8776921757193704,FALSE,FALSE,FALSE,FALSE
55,FJIV,ninth,0.949918912854139,-0.055395263221567737,1.0217557570584512,-0.07183684420431224,0.01430495869938001,0.05445907870291458,0.00319431007965936,-1.3269712426753022,FALSE,FALSE,FALSE,FALSE
165,NVHP,eighth,1.001917817841592,-0.08247622182423853,0.9416060276550821,0.060311790186509895,0.019770543268736833,0.054505102597069845,0.003146651598171842,1.1171819142456152,FALSE,FALSE,FALSE,FALSE
152,MYTW,female,1.061602463034209,0.1169184644915553,0.9855747562671157,0.07602770676709325,0.012607629253294695,0.05444039317059921,0.0031425253731753137,1.4031773281552518,FALSE,FALSE,FALSE,FALSE
38,DUFU,ninth,1.1102114245114616,0.004711107507896495,1.0566131980033635,0.05359822650809809,0.023952758377132934,0.054528260912048584,0.0030366575072033057,0.9949483865351475,FALSE,FALSE,FALSE,FALSE
153,NACP,ninth,0.9491450687451022,-0.12122645743414373,0.9835783236724581,-0.03443325492735594,0.05322938847367227,0.05457924155389213,0.0029600511207312995,-0.6489948419580759,FALSE,TRUE,FALSE,TRUE
3,AGNG,female,0.9841362787692223,0.02807442169775265,0.9204815011035735,0.06365477766564875,0.016685180027784623,0.05449273492713668,0.0029396041708832387,1.1772542441971081,FALSE,FALSE,FALSE,FALSE
274,WNVZ,ninth,0.9688831819933256,-0.02574524975185799,1.0389506663666193,-0.07006748437329369,0.013673468655392196,0.05446686744745068,0.0029010247593429677,-1.293873205316364,FALSE,FALSE,FALSE,FALSE
52,FDUO,female,1.0600446955188512,0.13394797250973878,0.9980517448853613,0.06199295063348986,0.0173068320978763,0.05449906916241168,0.0028956591438801015,1.146882407293984,FALSE,FALSE,FALSE,FALSE
173,OTIL,female,1.0390391971332085,0.07038079676179954,0.9514780606982323,0.0875611364349762,0.008758513818984634,0.05438354496132756,0.0028732629609791653,1.6128991239828159,FALSE,FALSE,FALSE,FALSE
313,ZWYP,female,1.05761666796459,0.11109404750558682,0.981307387863739,0.07630928010085103,0.011405049729110108,0.05443929744926526,0.0028569078792090733,1.4075172112664247,FALSE,FALSE,FALSE,FALSE
188,PXBW,eighth,1.0004480398808784,-0.07301882190350462,0.9477870373243278,0.052661002556550596,0.023256678263715996,0.054531399509134534,0.002842144442982248,0.9772022296974376,FALSE,FALSE,FALSE,FALSE
256,UYSP,tenth,1.2103027280208056,0.09909090264423104,1.1831205341110118,0.027182193909793817,0.07774075093590646,0.05459283533656089,0.0028391793095240703,0.5190910586205625,FALSE,TRUE,FALSE,TRUE
127,LHWT,tenth,1.1260653154494105,0.06570971002803394,1.1682715474512662,-0.04220623200185569,0.03470161664905162,0.054561365775955946,0.0027890790916680883,-0.7878278768657265,FALSE,FALSE,FALSE,FALSE
39,DYFV,tenth,1.2100045765576548,0.054461880224289994,1.163268164958999,0.046736411598655714,0.028433586692724992,0.05454922175623314,0.002766167696197316,0.8695702427113854,FALSE,FALSE,FALSE,FALSE
77,HKWK,eighth,0.8252713334869866,-0.19220355664840527,0.8698922666622927,-0.04462093317530613,0.030950622673636425,0.05455505868818521,0.0027589001986244375,-0.8312874936450805,FALSE,FALSE,FALSE,FALSE
144,MKMF,ninth,0.9580083252260235,-0.043719707356326465,1.0285267531131534,-0.07051842788712992,0.012803514232247393,0.054465060664867344,0.002746681781112973,-1.3016264732720302,FALSE,FALSE,FALSE,FALSE
259,VECM,ninth,0.9794533068317953,-0.017654935238720748,1.0436424761855274,-0.06418916935373209,0.015323844298508065,0.0544908127090072,0.0027376978521405576,-1.1863165701359983,FALSE,FALSE,FALSE,FALSE
30,DFDF,ninth,0.9560882017482211,-0.05129329438755059,1.024134608661939,-0.06804640691371788,0.013592003549398265,0.05447542449742424,0.0027193294287873007,-1.256499897020257,FALSE,FALSE,FALSE,FALSE
124,LAZJ,ninth,1.0989455664582302,-0.04299449157285551,1.0289473269398186,0.06999823951841155,0.01276393888781938,0.05446730258331825,0.002697727295335255,1.2919989590801289,FALSE,FALSE,FALSE,FALSE
175,OWAU,ninth,1.0930971079799996,-0.04851936750482522,1.0257432899269467,0.06735381805305285,0.013223731054697943,0.05447834658607294,0.002590133624150555,1.2434789067615173,FALSE,FALSE,FALSE,FALSE
201,QXSG,female,1.0360274134764884,0.0718037321289835,0.9525206009972178,0.08350681247927061,0.008681059743770805,0.05440471847992044,0.0025898276702487934,1.5381573187364723,FALSE,FALSE,FALSE,FALSE
125,LEZS,eighth,0.8622568433816694,-0.10566920527287205,0.9264479444444553,-0.06419110106278592,0.01421069825114744,0.05449094773255883,0.0025332496008415146,-1.1856822718168918,FALSE,FALSE,FALSE,FALSE
225,SDVC,ninth,1.1050912547658187,-0.0058504136781756255,1.050488263215852,0.05460299154996662,0.019133834928880187,0.05452535379893554,0.0024928520600053664,1.0111069878367114,FALSE,FALSE,FALSE,FALSE
204,RBAX,ninth,0.9578164787026533,-0.07541224114627787,1.0101473265803127,-0.0523308478776594,0.02066609185221107,0.05453269357747282,0.0024808095832571657,-0.9697905036239293,FALSE,FALSE,FALSE,FALSE
80,HOHH,ninth,1.088225195781623,-0.052024555846096776,1.0237105287716177,0.06451466701000519,0.013704388554252019,0.05448973802634724,0.0024651508388746014,1.1913529957939673,FALSE,FALSE,FALSE,FALSE
2,ACIU,female,0.8698278574638141,0.06765864847381464,0.9494836276723282,-0.07965577020851411,0.00894098774549678,0.054423826571762424,0.0024282984799953652,-1.4674152740891981,FALSE,FALSE,FALSE,FALSE
160,NMCP,ninth,1.1040972188986793,0.005125729861981121,1.056853649623492,0.04724356927518736,0.024169105905904254,0.05454804528837947,0.0023816502054560657,0.8770835610279234,FALSE,FALSE,FALSE,FALSE
98,JOZD,eighth,1.024427390478733,0.007747686790825936,1.0005730647076485,0.023854325771084595,0.08179546743789555,0.05459830121388676,0.00232094998741369,0.4565443593861118,FALSE,TRUE,FALSE,TRUE
140,MAKB,tenth,1.1098818809263404,0.010637663342939696,1.143773798196045,-0.03389191726970453,0.04360071161013954,0.05458078687536464,0.0023019107456459793,-0.6355680645518478,FALSE,FALSE,FALSE,FALSE
149,MUVY,tenth,1.1100466662937727,0.023879273789943145,1.1496640759683763,-0.03961740967460359,0.032375248691966715,0.05456809821306074,0.0022816679630007714,-0.7386150347128381,FALSE,FALSE,FALSE,FALSE
66,GRAC,ninth,1.0002641656503337,-0.13687029389003724,0.9745060057335234,0.025758159916810297,0.07008787921891915,0.05459547636139982,0.0022608403126157892,0.4898684081281149,FALSE,TRUE,FALSE,TRUE
203,QZHA,eighth,0.8958839220964925,-0.07766128625052171,0.9447528929232719,-0.048868970826779434,0.021457155132983272,0.05454342253312925,0.0022498830908732775,-0.9060013017397528,FALSE,FALSE,FALSE,FALSE
210,RJGO,female,1.0192082658808412,0.061539236108976825,0.9450001253688612,0.07420814051197999,0.0095156625435304,0.05444928267956963,0.0022455773649653274,1.3674557906721427,FALSE,FALSE,FALSE,FALSE
81,HRBI,eighth,0.9787019919955522,-0.12310969716210862,0.9150494787025724,0.06365251329297983,0.012827445736727878,0.05449322977255518,0.002242158293491154,1.1749099226262862,FALSE,FALSE,FALSE,FALSE
292,YCTD,eighth,0.8344297053938344,-0.17567701407528613,0.8806934086569017,-0.04626370326306728,0.02318616678636352,0.05455094285691211,0.002186589491740491,-0.8584599618126976,FALSE,FALSE,FALSE,FALSE
120,KTNC,female,0.8790041470881385,0.0752878314015335,0.9550732917104214,-0.07606914462228298,0.008543382338214684,0.05444092611184342,0.002114368073737226,-1.4010615877465713,FALSE,FALSE,FALSE,FALSE
84,IEAL,female,0.9198842673842854,0.11407245625984763,0.9834895749291384,-0.06360530754485294,0.011994240429409378,0.05449351775600596,0.0020898813360552752,-1.1735434404535743,FALSE,FALSE,FALSE,FALSE
25,CVLU,eighth,0.8981267612464839,-0.20252426411147417,0.8631470308514616,0.034979730395022335,0.036893305532174965,0.054578694782462314,0.0020460337681600747,0.6536794146902717,FALSE,FALSE,FALSE,FALSE
108,JZJE,female,1.0370914320198592,0.08770558041910559,0.9641713885545019,0.0729200434653573,0.008652949105348145,0.05445520312280326,0.0019682835607716517,1.3431348288548768,FALSE,FALSE,FALSE,FALSE
