contrast,leg,estimate,SE,df,lower.CL,upper.CL,t.ratio,p.value,outcome,ratio,ratio_lower,ratio_upper,percent_difference,Holm_family
Eighth instar - Female,Foreleg,0.05670900689244167,0.010801097026277205,330.27287567324686,0.030719009047321305,0.08269900473756203,5.250300664319415,2.7244876621677876e-7,Leg length,1.058347793668944,1.0311957065092388,1.086214813825824,5.834779366894405,Three male-versus-female contrasts within Foreleg
Ninth instar - Female,Foreleg,0.107639731797603,0.007534995765032572,330.2728756707438,0.08950874721152219,0.1257707163836838,14.285307537546798,4.419275018374419e-36,Leg length,1.1136464616970698,1.0936368995438006,1.1340221257784402,11.364646169706983,Three male-versus-female contrasts within Foreleg
Tenth instar - Female,Foreleg,0.156555661574579,0.009849656000548854,330.27287567031476,0.1328550562002668,0.18025626694889121,15.894530891825585,3.592519947518182e-42,Leg length,1.1694758553749776,1.1420844482739079,1.197524209678253,16.947585537497755,Three male-versus-female contrasts within Foreleg
Eighth instar - Female,Midleg,0.02095973626938268,0.010773504431295555,314.83555043569584,-0.004970375191282506,0.04688984773004787,1.945489176994026,0.05260593294124907,Leg length,1.021180934255716,0.9950419566836802,1.0480065624196413,2.11809342557161,Three male-versus-female contrasts within Midleg
Ninth instar - Female,Midleg,0.07259683537074714,0.007509138774016888,314.02313830814154,0.05452328166390363,0.09067038907759065,9.667797806846586,3.1825288541208868e-19,Leg length,1.0752969278254094,1.0560370624274793,1.0949080521216719,7.529692782540942,Three male-versus-female contrasts within Midleg
Tenth instar - Female,Midleg,0.11468002575487513,0.009815856052326499,314.02313830714434,0.09105449333639916,0.1383055581733511,11.683140537466858,5.95176370363721e-26,Leg length,1.121514524390175,1.0953286917470597,1.1483263771826573,12.151452439017497,Three male-versus-female contrasts within Midleg
Eighth instar - Female,Hindleg,-0.0654022122838811,0.01162691401145239,313.56009961600245,-0.09338695622892017,-0.03741746833884203,-5.625070609403372,1.2327849609119938e-7,Leg length,0.9366906391195605,0.9108409765054865,0.963273915036612,-6.3309360880439485,Three male-versus-female contrasts within Hindleg
Ninth instar - Female,Hindleg,-0.004562979159243884,0.008092831553356682,312.12257061292786,-0.024042046759689132,0.014916088441201365,-0.5638297460116153,0.5732748848060671,Leg length,0.9954474154140762,0.9762446609702735,1.0150278884697919,-0.455258458592378,Three male-versus-female contrasts within Hindleg
Tenth instar - Female,Hindleg,0.03852232254440098,0.010578852245792358,312.12257061241195,0.013059519238499639,0.06398512585030232,3.6414463166099025,6.34574584580884e-4,Leg length,1.0392739273374407,1.0131451671941323,1.0660765416615052,3.927392733744073,Three male-versus-female contrasts within Hindleg
