row_id,ID,group,.rownames,log_midleg,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
14,BZCS,ninth,14,3.161077206140829,-0.04706249079026503,3.194707459258811,-0.03363025311798218,0.012742798217861067,0.03390000959724461,0.0025733524097511264,-0.9984294598303228,FALSE,FALSE,FALSE,FALSE
292,YCTD,eighth,292,3.0255822955228764,-0.17567701407528613,3.0543495335925956,-0.02876723806971926,0.01618171778387702,0.03391467983753063,0.002407830924249277,-0.8555455351553465,FALSE,FALSE,FALSE,FALSE
47,EJSA,ninth,47,3.161776232827628,-0.04779066383634856,3.1942179831996986,-0.032441750372070643,0.012758334691070477,0.03390384243070845,0.0023976754874471275,-0.9631522562861241,FALSE,FALSE,FALSE,FALSE
80,HOHH,ninth,80,3.223226347605459,-0.052024555846096776,3.1913719718198688,0.03185437578559025,0.012874609725318339,0.03390568018614532,0.0023332562270700673,0.9457695859186271,FALSE,FALSE,FALSE,FALSE
107,JZEI,ninth,107,3.1134486403213866,-0.13353139262452274,3.1365832846093187,-0.023134644287932105,0.02374169936918814,0.03392879045549738,0.0023202927490973235,-0.6906895140233643,FALSE,FALSE,FALSE,FALSE
241,TKSH,ninth,241,3.255265611651069,-0.0015289460202752014,3.2253149915910053,0.02995062006006366,0.01437213824036237,0.03391135749127124,0.002309627203994842,0.8899215798586855,FALSE,FALSE,FALSE,FALSE
52,FDUO,female,52,3.2801214303049786,0.13394797250973878,3.247518495805988,0.03260293449899043,0.012061990396959658,0.033903367190573755,0.0022861660959347745,0.9675964141492793,FALSE,FALSE,FALSE,FALSE
298,YNZS,female,298,3.251555964256829,0.08362602351182002,3.2136922103991914,0.037863753857637406,0.008490406067695716,0.03388552964951725,0.0021548486112963434,1.1217023091325438,FALSE,FALSE,FALSE,FALSE
290,YAKT,eighth,290,3.0097337931898047,-0.2072975428641317,3.0330942950172863,-0.023360501827481617,0.021388124389944158,0.0339283371628541,0.0021210498795756804,-0.6965933645715177,FALSE,FALSE,FALSE,FALSE
312,ZVNV,ninth,312,3.2346901171625584,-0.032896309974027815,3.2042299297703196,0.03046018739223877,0.012701062954458645,0.033909929336649165,0.0021039851937021004,0.9042960673823071,FALSE,FALSE,FALSE,FALSE
261,VFPH,ninth,261,3.272018408266287,0.030771658666753465,3.2470273754456276,0.02499103282065951,0.018632117193597267,0.03392454341781233,0.002102818277961463,0.7441674852992692,FALSE,FALSE,FALSE,FALSE
272,WJST,female,272,3.206236281321737,0.1218488331626284,3.239385485283107,-0.03314920396136989,0.010632252795706764,0.03390169237990522,0.0020772597801658917,-0.9830975994563543,FALSE,FALSE,FALSE,FALSE
212,RMQE,female,212,3.2025431702473033,0.11704202043166423,3.236154358059848,-0.033611187812544685,0.010164575436128254,0.03390021584835702,0.0020396976125141852,-0.9965630267990591,FALSE,FALSE,FALSE,FALSE
20,CGRD,eighth,20,3.1150696561426114,-0.12909679555665687,3.085660637341524,0.029409018801087594,0.01300969981261884,0.033912987487439886,0.0020101912784157945,0.8732256795055678,FALSE,FALSE,FALSE,FALSE
43,ECJN,tenth,43,3.2387764865745368,0.008298802814695083,3.258515265061446,-0.019738778486909414,0.02781110491262754,0.0339358914049842,0.001995226874517359,-0.5905373235683341,FALSE,FALSE,FALSE,FALSE
209,RIWP,ninth,209,3.231377354091126,-0.03663516966456304,3.2017166778493094,0.029660676241816564,0.012663941553937732,0.03391227684137945,0.0019890046840783772,0.8805437835989683,FALSE,FALSE,FALSE,FALSE
165,NVHP,eighth,165,3.143979850014194,-0.08247622182423853,3.116998867761944,0.026980982252250207,0.015199814423904204,0.03391959166640538,0.001985602735629313,0.8020216676746222,FALSE,FALSE,FALSE,FALSE
198,QRKY,female,198,3.1717213222747365,0.07515900692470479,3.2080007035056153,-0.036279381230878816,0.008504057337929522,0.03389124130564007,0.00198152176694353,-1.0747731458948975,FALSE,FALSE,FALSE,FALSE
152,MYTW,female,152,3.2692076571992033,0.1169184644915553,3.2360713040729285,0.03313635312627472,0.010153306251558972,0.033901759759134585,0.001980230929944278,0.9824787084445087,FALSE,FALSE,FALSE,FALSE
190,PZMO,eighth,190,3.023882316970337,-0.18382268292022186,3.048874035829394,-0.024991718859057155,0.017286826288492083,0.03392458369956552,0.001945757768725804,-0.7436783590936696,FALSE,FALSE,FALSE,FALSE
68,GVKA,eighth,68,3.0126877142034045,-0.2038857347097951,3.0353877037321713,-0.02269998952876673,0.020707529541167828,0.03392985197083038,0.0019363755062460058,-0.6766621047588813,FALSE,FALSE,FALSE,FALSE
176,OZHE,female,176,3.1227833391423783,-0.017654935238720748,3.1456114089757117,-0.02282806983333341,0.02026026957309247,0.033929576910434946,0.0019142425803295913,-0.6803246995834815,FALSE,FALSE,FALSE,FALSE
137,LTEN,female,137,3.1645041128008624,0.0606246218164348,3.198230727010767,-0.033726614209904415,0.008940266362953623,0.033899905789017304,0.0018019016925732954,-0.9993675310475294,FALSE,FALSE,FALSE,FALSE
63,GDWH,tenth,63,3.250200058110227,0.024286025880155604,3.2692618355151613,-0.01906177740493442,0.026752797986085035,0.03393721191370229,0.0017860124328955517,-0.5699729141327478,FALSE,FALSE,FALSE,FALSE
226,SEVZ,female,226,3.285749118302491,0.15284029784214792,3.260217868573099,0.025531249729391803,0.015017389063527455,0.03392332126841248,0.0017559666387607562,0.758857442755732,FALSE,FALSE,FALSE,FALSE
75,HEDP,eighth,75,3.1422971106358264,-0.08247622182423853,3.116998867761944,0.025298242873882604,0.015199814423904204,0.0339238946361703,0.0017456515778343919,0.7520014930982246,FALSE,FALSE,FALSE,FALSE
156,NDWV,ninth,156,3.2115893428172275,-0.06187540371808753,3.184750257076056,0.02683908574117133,0.01331645378165813,0.03392003248573921,0.00171475886734885,0.7970419518123405,FALSE,FALSE,FALSE,FALSE
230,SMXT,eighth,230,3.001515518309718,-0.2259251942760867,3.020572835382542,-0.019057317072823654,0.0256109080028727,0.033937241380364774,0.0017049768103158812,-0.5695055478141823,FALSE,FALSE,FALSE,FALSE
