row_id,ID,group,log_head_size,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
108,JZJE,female,2.3547490193164795,0.08770558041910559,2.3165276391339824,0.0382213801824971,0.008652949105348145,0.04838559674331957,6.875926384393525e-4,0.793855371122678,FALSE,FALSE,FALSE,FALSE
200,QUAR,eighth,2.4734090101763977,-0.09553242672156381,2.5011616122544273,-0.027752602078029653,0.016118228789667267,0.048409072931272744,6.855587543183257e-4,-0.5786022699231179,FALSE,FALSE,FALSE,FALSE
255,UWVR,female,2.303576539378086,0.041488439063415816,2.2730309645039006,0.03054557487418519,0.012993749783829436,0.04840355186652314,6.652686769772492e-4,0.6358229989806592,FALSE,FALSE,FALSE,FALSE
226,SEVZ,female,2.399182070075186,0.15284029784214792,2.377828349817673,0.0213537202575127,0.02458305842074576,0.04841978606026314,6.298080371627333e-4,0.4471222512925709,FALSE,FALSE,FALSE,FALSE
271,WHVM,tenth,2.869398616687913,0.02496357858579712,2.8879955183557695,-0.018596901667856436,0.03171083963389473,0.04842353269639878,6.252944393915476e-4,-0.39082824384465115,FALSE,FALSE,FALSE,FALSE
121,KVWU,female,2.373197533221486,0.11617680809167541,2.343322972857934,0.02987456036355196,0.012443038680923179,0.048404964746997466,6.087107388419385e-4,0.621682048594854,FALSE,FALSE,FALSE,FALSE
256,UYSP,tenth,2.9075328084423946,0.09909090264423104,2.9186052262366093,-0.01107241779421475,0.07774075093590646,0.048431148494651396,5.990090694342921e-4,-0.23843161280670327,FALSE,TRUE,FALSE,TRUE
126,LGMD,female,2.366586306003729,0.10698419677392379,2.334671463661123,0.03191484234260589,0.010680592593201206,0.04840068939995617,5.941737686742478e-4,0.6635479634193475,FALSE,FALSE,FALSE,FALSE
127,LHWT,tenth,2.9219729551675893,0.06570971002803394,2.90482098988821,0.017151965279379233,0.03470161664905162,0.04842531263922806,5.856796089872839e-4,0.36101976649017714,FALSE,FALSE,FALSE,FALSE
105,JUYN,female,2.203380342715035,-0.01497264380205987,2.2198933346413963,-0.01651299192636113,0.03591970857212607,0.0484260573846846,5.633310741053857e-4,-0.3477899656745726,FALSE,FALSE,FALSE,FALSE
252,UNBX,eighth,2.5095838447303986,-0.1120184329515308,2.482145207773432,0.0274386369569668,0.01342912385503502,0.048409742173241434,5.552926700762014e-4,0.5712763820560972,FALSE,FALSE,FALSE,FALSE
13,BYLH,female,2.3129551427422825,0.11419636432022551,2.341459103396883,-0.02850396065460048,0.012019920526959193,0.048407729651927536,5.348369652764497e-4,-0.5930331864105701,FALSE,FALSE,FALSE,FALSE
265,VJTT,female,2.322946385383681,0.12197178146302323,2.348776838324939,-0.025830452941258297,0.013818094878461402,0.048412683186651886,5.067618704056219e-4,-0.5378998068833131,FALSE,FALSE,FALSE,FALSE
173,OTIL,female,2.332704990413473,0.07038079676179954,2.3002226393941916,0.03248235101928154,0.008758513818984634,0.04839950435874108,5.027732530905829e-4,0.6746920637341187,FALSE,FALSE,FALSE,FALSE
91,IVIQ,female,2.2418121115715586,-0.00892863074430128,2.2255815806410792,0.016230530930479325,0.032539234724012725,0.048426415638574895,4.89566667619503e-4,0.34124313831784603,FALSE,FALSE,FALSE,FALSE
207,RDRL,eighth,2.553204683142934,-0.06602110109779402,2.535202561712027,0.018002121430906737,0.02629070955425545,0.04842435955996314,4.8039317597153256e-4,0.37727403027646994,FALSE,FALSE,FALSE,FALSE
128,LIHW,female,2.273634617679726,0.07606042994627393,2.3055679539116345,-0.03193333623190853,0.008522849622040822,0.04840072506903775,4.726218214667236e-4,-0.6632096249370167,FALSE,FALSE,FALSE,FALSE
112,KECL,female,2.35967726594942,0.10235600663752753,2.3303157013923217,0.029361564557098152,0.009987701799370067,0.04840608384941653,4.6962212725287046e-4,0.6102485840065603,FALSE,FALSE,FALSE,FALSE
147,MQFA,female,2.377579479972406,0.16939109531496288,2.3934049223062868,-0.015825442333880613,0.032740679928101896,0.04842686967401178,4.6851051194035404e-4,-0.33276089040970064,FALSE,FALSE,FALSE,FALSE
206,RCMK,eighth,2.437882970066926,-0.12814907790556163,2.4635387081332953,-0.025655738066369338,0.012874971268005344,0.048413014735103455,4.649184093328536e-4,-0.5340062163673832,FALSE,FALSE,FALSE,FALSE
184,PVUO,ninth,2.68126488991536,-0.040388060905288015,2.706963378780718,-0.02569848886535775,0.012673542487301327,0.048412943813695035,4.589838707026274e-4,-0.5348414782802708,FALSE,FALSE,FALSE,FALSE
144,MKMF,ninth,2.7294580067414267,-0.043719707356326465,2.7040358517747847,0.02542215496664202,0.012803514232247393,0.04841342695997483,4.538919566242737e-4,0.5291251966816863,FALSE,FALSE,FALSE,FALSE
50,EWKB,ninth,2.626159650669992,-0.11840823105030185,2.6384068382042556,-0.01224718753426357,0.05050293939280326,0.04843029815807361,4.4916707987212095e-4,-0.2599186467489808,FALSE,FALSE,FALSE,FALSE
169,OHZZ,eighth,2.558130821208724,-0.06010392406970544,2.542027952299788,0.016102868908935974,0.02915792622170263,0.04842659225142652,4.2881675405470246e-4,0.33796898256770147,FALSE,FALSE,FALSE,FALSE
280,XDBU,female,2.290957268735073,0.03587645212724078,2.2677493143924745,0.02320795434259848,0.014405023924675794,0.04841710222248484,4.2696917334368486e-4,0.4834321201534737,FALSE,FALSE,FALSE,FALSE
8,ATEZ,female,2.2966872042726902,0.04095531896548965,2.2725292253058877,0.024157978966802496,0.013119585281199744,0.04841557744057786,4.202599651690306e-4,0.5028937233908545,FALSE,FALSE,FALSE,FALSE
42,ECHF,ninth,2.7086307572596042,-0.013986241974739855,2.730162730530917,-0.021531973271312843,0.016329762534167208,0.04841965531058411,4.1826762158950426e-4,-0.44895927486727544,FALSE,FALSE,FALSE,FALSE
183,PTRO,female,2.2367453958206442,0.024692612590371477,2.257223786088886,-0.02047839026824194,0.017788491488676457,0.048421162226836095,4.1335813605550406e-4,-0.42730816131369836,FALSE,FALSE,FALSE,FALSE
