row_id,ID,group,log_ear_linear,logP_c,log_foretibia_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
97,JOYH,tenth,0.6290884291697241,0.029289078706530747,0.07394207958006982,0.5855306464627096,0.04355778270701449,0.028374077625966707,0.03679530710662534,0.007009608667711077,1.2000827185176366,FALSE,FALSE,FALSE,FALSE
241,TKSH,ninth,0.4961627090750763,-0.0015289460202752014,0.04131611454816042,0.5578896602528851,-0.0617269511778088,0.014512318940708953,0.03671022882499748,0.00699878651835851,-1.6886676793586772,FALSE,FALSE,FALSE,FALSE
144,MKMF,ninth,0.5096041329404206,-0.043719707356326465,0.05680651137262949,0.5682871932719924,-0.05868306033157178,0.01600445946536573,0.03672654330304546,0.006997113799440191,-1.6066125439556616,FALSE,FALSE,FALSE,FALSE
295,YMRF,eighth,0.44558901552953994,-0.1314700266365212,-0.03389563585821875,0.49605888259244635,-0.050469867062906404,0.021389356144797648,0.03676642223149505,0.006993278783374843,-1.3855498561197361,FALSE,FALSE,FALSE,FALSE
228,SGBK,ninth,0.6356521482431107,-0.036923354104597905,0.07405051788781547,0.5823075278533437,0.05334462038976695,0.018988300005684574,0.036753182821886575,0.006901724937400698,1.4626772270283308,FALSE,FALSE,FALSE,FALSE
189,PZFT,ninth,0.6346695538785945,-0.03361423663276253,0.06963118156381487,0.5789441314537486,0.055725422424845905,0.01741135427851711,0.03674163871440879,0.006883898949681829,1.5267307855229502,FALSE,FALSE,FALSE,FALSE
116,KORY,eighth,0.43218282950461784,-0.21484474849951463,-0.1665760918261716,0.3867683819464157,0.04541444755820212,0.024891411554873743,0.03678809310223491,0.0066369769866600975,1.2490002034298646,FALSE,FALSE,FALSE,FALSE
208,RIJE,female,0.44977570393492855,0.06583975749554294,-0.0775552409294109,0.49592362039503607,-0.04614791646010752,0.0236931141200509,0.03678515299295417,0.006507172433020841,-1.2683931439606384,FALSE,FALSE,FALSE,FALSE
104,JUJH,ninth,0.6374019925432637,-0.03390155167568132,0.08014029762173891,0.5872871360346739,0.05011485650858982,0.02019503779278674,0.036768182879677785,0.006494370506106152,1.3749649839818152,FALSE,FALSE,FALSE,FALSE
95,JHFO,female,0.5993042209133926,-0.03232233951774788,0.017582856389618318,0.5671049584762625,0.032199262437130116,0.043253911974657805,0.036833877917615936,0.006022301962443071,0.8940103372896185,FALSE,TRUE,FALSE,TRUE
257,VDBS,female,0.6457170400479653,0.10335851298715304,0.018423867181189824,0.5739458913743481,0.07177114867361711,0.009144955083991893,0.03665087905525572,0.005897932517651683,1.9581222345128964,FALSE,FALSE,FALSE,FALSE
200,QUAR,eighth,0.45714436460174107,-0.09553242672156381,-0.13516653147213953,0.4171705564440795,0.03997380815766155,0.02704161283741696,0.03680908727115703,0.005610916222346419,1.100584406044395,FALSE,FALSE,FALSE,FALSE
157,NFQJ,female,0.515255937982089,0.12761112459264612,0.01922599094223143,0.5756869504609672,-0.060431012478878166,0.011818481872278824,0.03671782785084365,0.005433086990728511,-1.650959696695557,FALSE,FALSE,FALSE,FALSE
17,CBMA,female,0.6162072389786195,0.040821994520255034,-0.0029726931065061635,0.5540880903508419,0.062119148627777565,0.01119410330046389,0.036708619851873986,0.005430713387738276,1.6965432490742844,FALSE,FALSE,FALSE,FALSE
114,KEMO,tenth,0.5264586647029901,-0.02988663375019951,0.046865373681587386,0.5613092977438606,-0.03485063304087055,0.03362382508031012,0.03682619554009242,0.005375448553358977,-0.9627921227351678,FALSE,FALSE,FALSE,FALSE
258,VDVI,tenth,0.6459231547880877,0.05722014032989153,0.0995652920514809,0.6071749418561035,0.03874821293198416,0.027372042962400065,0.03681346566285072,0.005340178194473221,1.0670217389098,FALSE,FALSE,FALSE,FALSE
12,BLLA,ninth,0.5800104583983766,-0.07331768622132984,0.004998264974582334,0.5257466589589905,0.054263799439386085,0.014130192933765709,0.036749357644082825,0.005262208299745367,1.4842100912622924,FALSE,FALSE,FALSE,FALSE
217,RSFE,tenth,0.6357222597204744,0.038686382389833573,0.0885471656010206,0.5975710250812964,0.03815123463917791,0.027116046878663484,0.036815578045502256,0.0051257824295002676,1.050444330111606,FALSE,FALSE,FALSE,FALSE
89,INPV,female,0.655178897514975,0.1437395285269416,0.05157109035182872,0.6021390833722639,0.053039814142711195,0.013679029975115475,0.03675533857641912,0.004862520364925057,1.4504001117056677,FALSE,FALSE,FALSE,FALSE
176,OZHE,female,0.5278523938284166,-0.017654935238720748,-0.08384204883453661,0.48712657818446053,0.04072581564395611,0.02244166675617404,0.036806674464549785,0.004787932342245713,1.1186479063866501,FALSE,FALSE,FALSE,FALSE
37,DSPJ,eighth,0.5203150030648813,-0.15163070947315793,-0.058020685271826355,0.47595929639609313,0.044355706668788186,0.018990757561884442,0.03679296103514584,0.004772366354021675,1.2162081728790715,FALSE,FALSE,FALSE,FALSE
274,WNVZ,ninth,0.5320104219492452,-0.02574524975185799,-0.03554782941976775,0.4956714977988293,0.0363389241504159,0.026327102358459732,0.03682178501189772,0.00450774881662123,1.000139290746152,FALSE,FALSE,FALSE,FALSE
90,IULK,ninth,0.6421308177773696,0.03278982282299103,0.09362845929144559,0.6010457686808757,0.04108504909649391,0.020621083188716905,0.0368054822935807,0.00446083615135304,1.1274658575692358,FALSE,FALSE,FALSE,FALSE
165,NVHP,eighth,0.45794532592640774,-0.08247622182423853,-0.028594844392386687,0.5025024460820281,-0.044557120155620356,0.017555728375117614,0.036792281602040754,0.004438905592283858,-1.2208382155044277,FALSE,FALSE,FALSE,FALSE
134,LQLO,female,0.5519657250728549,0.09959392076348927,0.05548181291573817,0.6032403852125573,-0.05127466013970239,0.013333059885503372,0.03676367839728149,0.004426219380686466,-1.4018852502399821,FALSE,FALSE,FALSE,FALSE
75,HEDP,eighth,0.4318667405677395,-0.08247622182423853,-0.05686642675468834,0.48002296689492785,-0.048156226327188356,0.015001983971209628,0.03677746625735032,0.00440779672248883,-1.3177400126931635,FALSE,FALSE,FALSE,FALSE
237,SYKW,tenth,0.6478428061245678,-0.017089644098738033,0.1182743892450695,0.6186706299541768,0.02917217617039103,0.03711224971931861,0.03684274234807369,0.004187379203190829,0.8073762334610943,FALSE,FALSE,FALSE,FALSE
6,AQZC,eighth,0.4509944735816477,-0.0646866802607402,-0.04007510179527829,0.49418345078557446,-0.04318897720392678,0.01739311469201567,0.03679772194662988,0.004130496623686879,-1.1832540021362574,FALSE,FALSE,FALSE,FALSE
206,RCMK,eighth,0.39286318092651923,-0.12814907790556163,-0.10212378130118038,0.44195996095643375,-0.04909678002991452,0.013500424607128038,0.036773505644548635,0.004110534723377079,-1.3424543398116733,FALSE,FALSE,FALSE,FALSE
173,OTIL,female,0.5721910114561493,0.07038079676179954,0.06584839598147241,0.6101542014564049,-0.03796319000025561,0.021530202374426932,0.03681660632519142,0.00398398172467374,-1.042278910647296,FALSE,FALSE,FALSE,FALSE
256,UYSP,tenth,0.6218611119216094,0.09909090264423104,0.08171973653145814,0.5948902031812036,0.026970908740405863,0.04050361833411915,0.03684831583110615,0.003934023743037766,0.7477714387316075,FALSE,TRUE,FALSE,TRUE
80,HOHH,ninth,0.6073821827020675,-0.052024555846096776,0.05249480968075115,0.5644810520353003,0.04290113066676715,0.01634451307140754,0.03679893044770609,0.003821748500298133,1.1747411803107528,FALSE,FALSE,FALSE,FALSE
167,ODLJ,eighth,0.5384388982610517,-0.11793929786468649,-0.0297169091089744,0.49999702114075195,0.03844187712029978,0.020149697024235712,0.03681504178716285,0.003812386371761065,1.0546775091187433,FALSE,FALSE,FALSE,FALSE
230,SMXT,eighth,0.34557258894463605,-0.2259251942760867,-0.17725358354845788,0.37777436953300225,-0.0322017805883662,0.028136746435410198,0.03683461826653912,0.003797187170315176,-0.887099368391745,FALSE,FALSE,FALSE,FALSE
225,SDVC,ninth,0.5453740568056539,-0.0058504136781756255,0.07805449113316243,0.5869047235714137,-0.04153066676575978,0.016936737378788782,0.03680410646766356,0.003715722785017497,-1.137556914585985,FALSE,FALSE,FALSE,FALSE
43,ECJN,tenth,0.5991533913496546,0.008298802814695083,0.05415535730488852,0.5688428395438515,0.03031055180580311,0.03075621557468073,0.03683990086659501,0.0036973725346496865,0.8361270904743501,FALSE,FALSE,FALSE,FALSE
59,FRKH,female,0.5222540148374544,0.1281000026273158,0.011945149459452686,0.5699200012070845,-0.04766598636963015,0.012637013157438051,0.03677983053063501,0.0036203169958093618,-1.302762135320368,FALSE,FALSE,FALSE,FALSE
291,YBYC,ninth,0.49588459652503025,-0.03980977550533571,0.025354324074419843,0.5434565971066817,-0.04757200058165145,0.012660074783286296,0.036780230898977764,0.0036128038439409934,-1.3002085881473373,FALSE,FALSE,FALSE,FALSE
175,OWAU,ninth,0.47957931605066545,-0.04851936750482522,0.002438933656683684,0.5248397612687666,-0.045260445218101186,0.013601850256933959,0.03678979707917174,0.0035202200573165605,-1.2376209762108437,FALSE,FALSE,FALSE,FALSE
53,FFVD,female,0.5104154555740394,0.07786084195524157,0.010328520931846441,0.5663491604633512,-0.05593370488931171,0.008644876866622518,0.03674183827369159,0.003382876575762647,-1.5256465221912696,FALSE,FALSE,FALSE,FALSE
197,QQJU,ninth,0.5678737476651847,-0.010611660594594508,0.005811225939163389,0.5292456094490197,0.038628138216165064,0.017502208330245655,0.03681457367468682,0.0033256452045824125,1.0583588593053495,FALSE,FALSE,FALSE,FALSE
48,EMIY,female,0.6212119953500944,0.16950833548157784,0.02974660678894825,0.5859581043453539,0.03525389100474052,0.020751939274668698,0.03682564761915501,0.0033061765462100937,0.9675104437252453,FALSE,FALSE,FALSE,FALSE
298,YNZS,female,0.5501387839935854,0.08362602351182002,0.04604795519214022,0.5950128851119095,-0.04487410111832413,0.012960054388983946,0.03679142395673466,0.0032928168000844623,-1.2266576229120347,FALSE,FALSE,FALSE,FALSE
251,UMXA,female,0.6093075405314031,0.14722196975274415,0.011868226382491631,0.5707287101775392,0.03857883035386389,0.01718696209808301,0.03681476721722505,0.003255323039874726,1.0568383543686235,FALSE,FALSE,FALSE,FALSE
155,NBFT,ninth,0.5693970391504708,0.004434597067865864,0.09871932795450133,0.6038037519875322,-0.034406712837061426,0.02109673385165614,0.03682830266720142,0.0032037654437903035,-0.9444267037969898,FALSE,FALSE,FALSE,FALSE
279,WYMS,eighth,0.47350695225849776,-0.15130750326478526,-0.11400545267137385,0.4314590373221904,0.042047914936307385,0.014187517408543692,0.03680237672180773,0.0031728196720583936,1.1501176618252407,FALSE,FALSE,FALSE,FALSE
19,CCQV,female,0.5749694579167252,0.1505728584793744,0.0669046507463178,0.6146420540616417,-0.03967259614491658,0.01568979746498364,0.03681100993549989,0.003133092990311526,-1.0859744116434686,FALSE,FALSE,FALSE,FALSE
50,EWKB,ninth,0.43155045168001793,-0.11840823105030185,-0.07398643269109506,0.4608926446437985,-0.029342192963780545,0.02770851863356303,0.03684266766591311,0.0031020169198111894,-0.8081450045837114,FALSE,FALSE,FALSE,FALSE
106,JXVQ,tenth,0.5697171415941824,0.04997993230502096,0.08911698647900534,0.5985378566590258,-0.028820715064843405,0.027859986776724396,0.03684404524912169,0.0030100343360918366,-0.7938442557589189,FALSE,FALSE,FALSE,FALSE
83,HZFK,eighth,0.41808234369743513,-0.11872097538435988,-0.07860731888021455,0.4610874105421515,-0.04300506684471639,0.01287694787948863,0.03679882066189756,0.0030043344799209385,-1.1755170816753409,FALSE,FALSE,FALSE,FALSE
264,VJOC,female,0.6064167163790662,0.11987960175702894,0.0029047540913325065,0.5623577927639014,0.044058923615164836,0.012277047186695752,0.036794746194166256,0.003002825373114851,1.203957826165666,FALSE,FALSE,FALSE,FALSE
7,ASOK,female,0.5261096245491996,0.05393563366563847,0.01727685883521124,0.5707855912433747,-0.04467596669417506,0.011731374190078156,0.036792333950290655,0.0029470361712005118,-1.2204821123834528,FALSE,FALSE,FALSE,FALSE
130,LKHO,eighth,0.4832066706386829,-0.09293799565926908,-0.011795068834993927,0.5153844758763847,-0.032177805237701806,0.022076986610968265,0.036834981571667216,0.0029382042117825475,-0.8836881876388314,FALSE,FALSE,FALSE,FALSE
139,LYTH,female,0.5463809374949671,0.03962127394373627,0.03186013414575628,0.581729966354886,-0.035349028859918974,0.018303750286444573,0.03682548446096615,0.0029172891080148605,-0.9689109974562016,FALSE,FALSE,FALSE,FALSE
149,MUVY,tenth,0.5699570840126077,0.023879273789943145,0.09064677314090064,0.5985668918898447,-0.028609807877236992,0.026853721832219304,0.03684463642497814,0.0028530986936306266,-0.787627448468526,FALSE,FALSE,FALSE,FALSE
30,DFDF,ninth,0.4948635249736687,-0.05129329438755059,0.017621099501082593,0.5367853128946222,-0.04192178792095347,0.012851324744656185,0.03680296084525739,0.002849056326124654,-1.145891445738604,FALSE,FALSE,FALSE,FALSE
152,MYTW,female,0.6545716509657378,0.1169184644915553,0.0721330411330956,0.617268321398505,0.03730332956723281,0.015978673767771664,0.03681921506479408,0.002822705574569116,1.0212693685191003,FALSE,FALSE,FALSE,FALSE
86,IEPT,tenth,0.6604110354111142,0.1439800866228811,0.13436255032400268,0.6387899323086659,0.021621103102448358,0.042405323357422656,0.036860285061324424,0.002657365587888152,0.6000424152755013,FALSE,TRUE,FALSE,TRUE
236,SXDN,female,0.47049167223226324,0.04812856970269341,-0.06368759460702345,0.5061444558240384,-0.035652783591775206,0.01626097852883723,0.03682462895372828,0.00262550254359512,-0.976221701929534,FALSE,FALSE,FALSE,FALSE
275,WQOI,ninth,0.6378210455081479,-0.006688988150796549,0.10585230150314517,0.6089693468010717,0.028851698707076157,0.024285280518448932,0.03684410285858444,0.0026102305340137653,0.7932405814689703,FALSE,FALSE,FALSE,FALSE
49,EMMR,tenth,0.6317101314846779,0.05984000035601711,0.16145337978467955,0.656502968566791,-0.024792837082113106,0.03195387312758736,0.03685377689703612,0.0025764548395906793,-0.6843419532743527,FALSE,FALSE,FALSE,FALSE
202,QYFB,female,0.46519542812646836,-0.010330958838365323,-0.13931878657290664,0.4433487371171798,0.021846691009288544,0.04031619249655052,0.03685987922316104,0.002568225693958885,0.6056427837704387,FALSE,TRUE,FALSE,TRUE
207,RDRL,eighth,0.45291813698514805,-0.06602110109779402,-0.04943694158043499,0.48667890178948814,-0.03376076480434009,0.017030894945107795,0.03683051201051328,0.002469567862833592,-0.9247776105919339,FALSE,FALSE,FALSE,FALSE
58,FRAY,female,0.48072764191426437,0.029828453045389614,-0.044867183740253225,0.520276573876131,-0.03954893196186665,0.012505595576274621,0.03681167917363545,0.0024657173464560154,-1.0808424724615477,FALSE,FALSE,FALSE,FALSE
44,ECOO,ninth,0.532269154167179,-0.0737661502396092,0.05142321604472011,0.5626399584032507,-0.030370804236071636,0.02049094314454393,0.036840175909406414,0.0024215659395038177,-0.833387589360847,FALSE,FALSE,FALSE,FALSE
27,CWPJ,ninth,0.6216448333514432,0.07141585960488883,0.08508565799624712,0.5960102897374975,0.02563454361394568,0.027822883890118312,0.036851960734318075,0.0023779417564521684,0.7060701590630879,FALSE,FALSE,FALSE,FALSE
266,VNSP,eighth,0.48982052368745843,-0.1190338175580361,-0.009985042370889374,0.5156365571705647,-0.025816033483106238,0.027152524334811842,0.036851555799284855,0.0023503817618431727,-0.7108240312006604,FALSE,FALSE,FALSE,FALSE
84,IEAL,female,0.6295854823953492,0.11407245625984763,0.03449577707364915,0.5872124751730322,0.04237300722231696,0.010161015038840248,0.03680146960593958,0.002288891663443373,1.1566500317202784,FALSE,FALSE,FALSE,FALSE
77,HKWK,eighth,0.38644107428939933,-0.19220355664840527,-0.12925816040502935,0.4174708160403531,-0.031029741750953743,0.018512939059935386,0.03683843169365372,0.0022745799928059096,-0.8506106894770298,FALSE,FALSE,FALSE,FALSE
51,EXFC,eighth,0.4107701976641722,-0.19001776342842502,-0.17160018572937963,0.3839029907108801,0.026867206953292144,0.024307800490658768,0.03684912760969952,0.0022657068456174495,0.7386880417070216,FALSE,FALSE,FALSE,FALSE
305,ZAQJ,eighth,0.42795179092953,-0.16743294430020406,-0.1544203876099317,0.3985905005845548,0.0293612903449752,0.020438957222827115,0.03684290835642364,0.0022572760751660864,0.8056647259256492,FALSE,FALSE,FALSE,FALSE
47,EJSA,ninth,0.5692369110466201,-0.04779066383634856,0.011791297387915733,0.5323092210796339,0.036927689966986255,0.012948711316695158,0.03682066137618057,0.0022278711473031417,1.0094324117363895,FALSE,FALSE,FALSE,FALSE
15,CAPF,tenth,0.6038828012823162,0.00912490777700059,0.12695093451876538,0.6267620989491932,-0.02287929766687702,0.03224126493502034,0.03685794758076342,0.002215143817303702,-0.631617425260595,FALSE,FALSE,FALSE,FALSE
