row_id,ID,group,log_foretibia,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
96,JONV,ninth,2.667401802624401,0.019530259052632948,2.6111813201722978,0.056220482452103315,0.03295957918547978,0.03375748635716146,0.012145051272239395,1.6884031524465102,FALSE,FALSE,FALSE,FALSE
278,WWFJ,eighth,2.4482858871656,-0.06113690578924302,2.508530266420357,-0.0602443792547569,0.028637469245900306,0.03373468079541503,0.012009441810550095,-1.805218436234553,FALSE,FALSE,FALSE,FALSE
107,JZEI,ninth,2.487569767207484,-0.13353139262452274,2.525617907979271,-0.038048140771786976,0.0662444733425422,0.03384109261758857,0.011991347076543446,-1.1628421005691336,FALSE,TRUE,FALSE,TRUE
284,XOAF,ninth,2.4935359764860547,-0.029743541527017747,2.5836366382541494,-0.09010066176809461,0.01314637118478183,0.03351506103980905,0.011947421337075532,-2.678585474671586,FALSE,FALSE,FALSE,FALSE
221,SBJVC,ninth,2.592115456303444,-0.10274049412361563,2.5428304122960528,0.04928504400739131,0.03707440716299438,0.033793810259292414,0.010588559125520893,1.4832784385867233,FALSE,FALSE,FALSE,FALSE
226,SEVZ,female,2.6650731082470696,0.15284029784214792,2.605945803685838,0.0591273045612315,0.02458305842074576,0.033742102374225244,0.0098480285664823,1.7680593282314734,FALSE,FALSE,FALSE,FALSE
66,GRAC,ninth,2.5566845284287005,-0.13687029389003724,2.523751419658241,0.03293310877045963,0.07008787921891915,0.03385975193265671,0.00958390216628707,1.008592360129177,FALSE,TRUE,FALSE,TRUE
254,UQVJ,ninth,2.4946094252493856,-0.07751119244160942,2.5569339131762927,-0.062324487926907146,0.021610218327373656,0.033723282299968835,0.009560279484736905,-1.8608298525305489,FALSE,FALSE,FALSE,FALSE
250,ULBD,ninth,2.660294501689564,0.018030906219439924,2.6103431628475624,0.04995133884200165,0.03192908077664292,0.03379113846912757,0.009267959902946142,1.4993307423144564,FALSE,FALSE,FALSE,FALSE
43,ECJN,tenth,2.607198026105808,0.008298802814695083,2.647653814388881,-0.040455788283072724,0.04618120103787889,0.03383304565334292,0.009057589130129481,-1.2233525422596983,FALSE,FALSE,FALSE,FALSE
74,HDZC,tenth,2.6598048884742154,-0.025887770952127687,2.6346491700250683,0.025155718449147102,0.10438190013436476,0.03388207804395803,0.008977816781353827,0.78501723956021,FALSE,TRUE,FALSE,TRUE
125,LEZS,eighth,2.5550155649331483,-0.10566920527287205,2.48039075635964,0.07462480857350817,0.01421069825114744,0.03364129505614609,0.008878334211068078,2.219704076449938,FALSE,FALSE,FALSE,FALSE
