row_id,ID,group,log_foretibia,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
285,XQBJ,Tenth instar,2.602133975510661,-0.00850831550168607,2.6412603513300827,-0.0391263758194218,0.07000302451245288,0.03383643908723119,0.013508613900858118,-1.1982094871456943,TRUE,TRUE,FALSE,TRUE
150,MVOV,Eighth instar,2.366404605707,-0.15163070947315793,2.451348146280072,-0.08494354057307207,0.01574026786146055,0.03355897761036769,0.01278118774235497,-2.5285957292550654,TRUE,FALSE,FALSE,TRUE
237,SYKW,Tenth instar,2.671317058045989,-0.017089644098738033,2.637995995933287,0.03332106211270203,0.08573960189134654,0.03385741631122359,0.012416441048716975,1.0291715726820723,FALSE,TRUE,FALSE,TRUE
107,JZEI,Ninth instar,2.487569767207484,-0.13353139262452274,2.525617907979271,-0.038048140771786976,0.0662444733425422,0.03384109261758857,0.011991347076543446,-1.1628421005691336,FALSE,TRUE,FALSE,TRUE
66,GRAC,Ninth instar,2.5566845284287005,-0.13687029389003724,2.523751419658241,0.03293310877045963,0.07008787921891915,0.03385975193265671,0.00958390216628707,1.008592360129177,FALSE,TRUE,FALSE,TRUE
74,HDZC,Tenth instar,2.6598048884742154,-0.025887770952127687,2.6346491700250683,0.025155718449147102,0.10438190013436476,0.03388207804395803,0.008977816781353827,0.78501723956021,FALSE,TRUE,FALSE,TRUE
260,VFCQ,Eighth instar,2.435059677393419,-0.23133674627968404,2.4009827070230765,0.03407697037034252,0.05793470171792817,0.03385653039994657,0.0082644989401846,1.0368701531308195,FALSE,TRUE,FALSE,TRUE
263,VHBT,Tenth instar,2.7099816679519573,0.11914013906619814,2.6898180911775507,0.02016357677440661,0.12116240239909075,0.033893917560967886,0.006953501914636396,0.6352097549309133,FALSE,TRUE,FALSE,TRUE
230,SMXT,Eighth instar,2.3757890852524617,-0.2259251942760867,2.4044022120523483,-0.02861312679988659,0.053482795937007305,0.033874387495758586,0.005328506871901836,-0.8685702765228785,FALSE,TRUE,FALSE,TRUE
287,XRPL,Eighth instar,2.5682132559144106,-0.00501254182354427,2.5439946848936192,0.02421857102079139,0.06912126855427464,0.03388578994961966,0.0051008238570176105,0.7413202451486959,FALSE,TRUE,FALSE,TRUE
86,IEPT,Tenth instar,2.6874052191249223,0.1439800866228811,2.6992672593274145,-0.011862040202492263,0.19324980519156168,0.033907900307352905,0.004554885904933006,-0.39002617329111183,FALSE,TRUE,FALSE,TRUE
109,KAIL,Ninth instar,2.5283651656293853,-0.14904798003102915,2.5169439380492173,0.011421227580167947,0.08523358133806262,0.03390944347680882,0.0014485506795842104,0.35266436510158927,FALSE,TRUE,FALSE,TRUE
5,AKPI,Tenth instar,2.6403065490156905,-0.0011117288526905078,2.6440740284049604,-0.003767479389269912,0.05837760500592801,0.03391562834783016,1.0188548067309153e-4,-0.11466117699326622,FALSE,TRUE,FALSE,TRUE
129,LJJN,Tenth instar,2.67521704400697,0.08935815818032045,2.6784889631838418,-0.0032719191768717515,0.06141667856801304,0.03391580622228821,8.136986733287826e-5,-0.0997401577454611,FALSE,TRUE,FALSE,TRUE
153,NACP,Ninth instar,2.5360353472968944,-0.12122645743414373,2.5324965234271404,0.0035388238697540153,0.05322938847367227,0.03391571789457807,8.107699581694878e-5,0.10740894813357181,FALSE,TRUE,FALSE,TRUE
27,CWPJ,Ninth instar,2.6381283267971667,0.07141585960488883,2.640186031530695,-0.002057704733528176,0.08515538917680125,0.03391613490327251,4.696792738561265e-5,-0.06353503733342221,FALSE,TRUE,FALSE,TRUE
193,QDXY,Ninth instar,2.6293316163908047,0.0557762863020661,2.6314433109186437,-0.002111694527838992,0.06603834765886687,0.033916127809211334,3.680595665614203e-5,-0.0645313085855428,FALSE,TRUE,FALSE,TRUE
222,SCBI,Tenth instar,2.6866903619808005,0.10760798819830586,2.6854312367998734,0.0012591251809270787,0.09457551264256997,0.03391627443413627,1.994021624294745e-5,0.03907929238545408,FALSE,TRUE,FALSE,TRUE
