"vector","axis_1","axis_2","axis_1_weighted_percent","axis_2_weighted_percent"
"D8",1.11804120812955,1.83729792328543,88.842213451758,11.0087565770125
"D9",2.92241774348681,0.650492323980684,88.842213451758,11.0087565770125
"D10",4.67231731744123,-0.0652869229663328,88.842213451758,11.0087565770125
