row_id,ID,group,.rownames,log_hindleg,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
92,IVMB,ninth,92,3.608617972511129,-0.059956442320304504,3.6384742765212637,-0.029856304010134505,0.01533360942824981,0.036289046732196746,0.0013395082241779346,-0.8295451804877276,FALSE,FALSE,FALSE,FALSE
157,NFQJ,female,157,3.7507856073592523,0.12761112459264612,3.780454885454664,-0.029669278095411755,0.01535223854585659,0.03628956178359445,0.0013244360724001614,-0.8243565401632245,FALSE,FALSE,FALSE,FALSE
298,YNZS,female,298,3.784678150938025,0.08362602351182002,3.7448585061095376,0.039819644828487544,0.008513549416620062,0.03625737306155459,0.0013047850919672547,1.1025607999639768,FALSE,FALSE,FALSE,FALSE
262,VGLK,ninth,262,3.668715011370441,-0.05848281989035531,3.6393134790877606,0.02940153228268061,0.014974112962217337,0.03629030996924373,0.0012676310656665952,0.8167604504300024,FALSE,FALSE,FALSE,FALSE
104,JUJH,ninth,104,3.6851098581060664,-0.03390155167568132,3.653312087519779,0.0317977705862873,0.012800668599985939,0.03628362039800114,0.001261895583435258,0.8823538863051105,FALSE,FALSE,FALSE,FALSE
121,KVWU,female,121,3.8032455475555644,0.11617680809167541,3.771201291448529,0.03204425610703554,0.012443038680923184,0.036282910225093314,0.0012448288872098044,0.8890325749503724,FALSE,FALSE,FALSE,FALSE
191,PZWX,eighth,191,3.600321427132145,-0.04648033388254147,3.5827095459003133,0.01761188123183155,0.03729814594059081,0.03631563927439642,0.0011861025827154205,0.49488968446931575,FALSE,FALSE,FALSE,FALSE
228,SGBK,ninth,228,3.682534366554096,-0.036923354104597905,3.651591223136709,0.03094314341738702,0.012678946703989544,0.03628610419042913,0.0011833204471455743,0.8585859725469307,FALSE,FALSE,FALSE,FALSE
182,PQXQ,female,182,3.7258620877114703,0.027263829921404303,3.699245560487765,0.026616527223705333,0.016943299002943894,0.03629746921836152,0.0011801867871715451,0.7401345264282432,FALSE,FALSE,FALSE,FALSE
2,ACIU,female,2,3.6956936844216064,0.06765864847381464,3.7319363864591972,-0.036242702037590835,0.008940987745496731,0.03626987512030514,0.0011361475451246547,-1.003735694088006,FALSE,FALSE,FALSE,FALSE
291,YBYC,ninth,291,3.619770504461604,-0.03980977550533571,3.6499474559150245,-0.030176951453420475,0.012664480293716073,0.03628826888536323,0.00112412784757897,-0.8373201471258407,FALSE,FALSE,FALSE,FALSE
230,SMXT,eighth,230,3.4508760398927025,-0.2259251942760867,3.4645765668426476,-0.013700526949945058,0.05463292916104449,0.036321275752638355,0.0010902728939185462,-0.3884951428130856,FALSE,TRUE,FALSE,TRUE
181,PMTK,eighth,181,3.480732268108624,-0.16628417909633053,3.503839718664083,-0.023107450555459152,0.020268943146966423,0.03630548016953767,0.0010713430264114735,-0.6436461151419087,FALSE,FALSE,FALSE,FALSE
254,UQVJ,ninth,254,3.6062448487069565,-0.07751119244160942,3.6284771489961924,-0.02223230028923595,0.021610218327373677,0.036307295494478926,0.0010602572858650447,-0.6196935888570814,FALSE,FALSE,FALSE,FALSE
5,AKPI,tenth,5,3.7284006029011434,-0.0011117288526905078,3.7154006568792166,0.012999946021926778,0.05837760500592848,0.0363221452787946,0.0010572627757848728,0.3693615780603916,FALSE,TRUE,FALSE,TRUE
53,FFVD,female,53,3.7756647638856315,0.07786084195524157,3.7401928446778543,0.03547191920777726,0.008489083620907107,0.03627244743630472,0.0010323864897966671,0.9821650911071287,FALSE,FALSE,FALSE,FALSE
118,KSLC,female,118,3.765632140212328,0.13831161579751217,3.789114607377496,-0.023482467165167886,0.01879473328990474,0.03630470546982968,0.0010228477667550222,-0.653600455043811,FALSE,FALSE,FALSE,FALSE
196,QOGZ,female,196,3.6773507532899803,0.03238651569915363,3.703391261230286,-0.02604050794030588,0.015379216942717877,0.03629892651749661,0.0010221208717042431,-0.7235416058887796,FALSE,FALSE,FALSE,FALSE
12,BLLA,ninth,12,3.6081031440866487,-0.07331768622132984,3.630865278486594,-0.022762134399945122,0.01977637647090528,0.0363062295488814,0.0010132800351527658,-0.6338681909408839,FALSE,FALSE,FALSE,FALSE
158,NFZB,female,158,3.735715328950968,0.10997485320857181,3.7661821569398994,-0.0304668279889313,0.011197590827576914,0.03628752018156564,0.0010101065126954386,-0.8447360725354974,FALSE,FALSE,FALSE,FALSE
203,QZHA,eighth,203,3.5406114374448334,-0.07766128625052171,3.562182355625784,-0.02157091818095047,0.021804259088017152,0.03630864142237879,0.0010074747949819977,-0.6013181397138483,FALSE,FALSE,FALSE,FALSE
282,XMEN,eighth,282,3.547071044151699,-0.07003508106539513,3.567202874661259,-0.02013183050955991,0.024874660685380922,0.03631137939008753,0.0010074185418996171,-0.5620844902503108,FALSE,FALSE,FALSE,FALSE
86,IEPT,tenth,86,3.7490451471092356,0.1439800866228811,3.7549558476457596,-0.005910700536523983,0.1932498051915616,0.036328351664476184,9.856573117322002e-4,-0.1814337072048474,FALSE,TRUE,FALSE,TRUE
267,VNVH,female,267,3.716555416964176,0.09062751605576147,3.750524692578411,-0.033969275614234906,0.008814981623649857,0.036277233199872326,9.83765645914419e-4,-0.9407137211870796,FALSE,FALSE,FALSE,FALSE
155,NBFT,ninth,155,3.654986523090752,0.004434597067865864,3.6751438632591684,-0.020157340168416304,0.023809617650696804,0.036311352061572474,9.646215274563754e-4,-0.5624896297491455,FALSE,FALSE,FALSE,FALSE
