 ,Label,Length
93,KAIL-2nd leg-left.jpg:1527-2498,11.282
94,KAIL-2nd leg-left.jpg:1979-2424,11.952
95,KAIL-2nd leg-right.jpg:1806-2786,11.381
96,KAIL-2nd leg-right.jpg:2118-2549,11.995
97,KAOK-2nd leg-left.jpg:1782-4110,11.781
98,KAOK-2nd leg-left.jpg:1068-2579,12.867
99,KAOK-2nd leg-right.jpg:2132-2693,11.936
100,KAOK-2nd leg-right.jpg:1605-2550,12.973
101,KDQD-2nd leg-left.jpg:1937-2931,12.918
102,KDQD-2nd leg-left.jpg:1383-2927,13.324
103,KDQD-2nd leg-right.jpg:1512-1622,13.089
104,KDQD-2nd leg-right.jpg:1107-1935,13.496
105,KECL-2nd leg-left.jpg:1305-2316,12.268
106,KECL-2nd leg-left.jpg:1779-2226,13.216
107,KECL-2nd leg-right.jpg:2177-2013,12.446
108,KECL-2nd leg-right.jpg:1700-2259,13.093
109,KEHR-2nd leg-left.jpg:2135-3221,12.154
110,KEHR-2nd leg-left.jpg:1641-3018,13.467
111,KEHR-2nd leg-right.jpg:1815-3254,12.237
112,KEHR-2nd leg-right.jpg:2297-3101,13.299
113,KEMO-2nd leg-left.jpg:0770-1874,11.972
114,KEMO-2nd leg-left.jpg:1610-1119,13.245
115,KEMO-2nd leg-right.jpg:1460-2217,12.094
116,KEMO-2nd leg-right.jpg:0752-3188,13.363
117,KIIU-2nd leg-left.jpg:2022-3686,12.636
118,KIIU-2nd leg-left.jpg:1577-3659,13.915
119,KIIU-2nd leg-right.jpg:2295-1875,12.618
120,KIIU-2nd leg-right.jpg:2516-2264,13.825
121,KORY-2nd leg-left.jpg:1959-2555,9.023
122,KORY-2nd leg-left.jpg:1067-2175,10.321
123,KORY-2nd leg-right.jpg:1740-2711,9.169
124,KORY-2nd leg-right.jpg:2084-2412,10.062
125,KPNC-2nd leg-left.jpg:1895-2904,10.408
126,KPNC-2nd leg-left.jpg:1494-3032,11.596
127,KPNC-2nd leg-right.jpg:1286-2946,10.56
128,KPNC-2nd leg-right.jpg:1712-3023,11.73
129,KSLC-2nd leg-left.jpg:1355-2286,12.091
130,KSLC-2nd leg-left.jpg:1724-2255,13.522
131,KSLC-2nd leg-right.jpg:1799-1955,12.101
132,KSLC-2nd leg-right.jpg:2183-1745,13.191
133,KTFS-2nd leg-left.jpg:1148-1716,11.469
134,KTFS-2nd leg-left.jpg:1527-1560,12.727
135,KTFS-2nd leg-right.jpg:1794-1706,11.41
136,KTFS-2nd leg-right.jpg:1541-2142,12.651
137,KTNC-2nd leg-left.jpg:1437-1848,11.649
138,KTNC-2nd leg-left.jpg:1919-1886,12.859
139,KTNC-2nd leg-right.jpg:1730-1452,11.689
140,KTNC-2nd leg-right.jpg:1280-1797,12.667
141,KVWU-2nd leg-left.jpg:2462-3593,12.15
142,KVWU-2nd leg-left.jpg:1221-3447,13.881
143,KVWU-2nd leg-right.jpg:1893-1718,12.121
144,KVWU-2nd leg-right.jpg:0807-2442,13.562
145,KWNJ-2nd leg-left.jpg:2165-3410,11.523
146,KWNJ-2nd leg-left.jpg:1659-3113,12.474
147,KWNJ-2nd leg-right.jpg:1818-2063,11.65
148,KWNJ-2nd leg-right.jpg:1119-2942,12.615
149,KYRB-2nd leg-left.jpg:1181-2723,11.454
150,KYRB-2nd leg-left.jpg:1733-2787,13.362
151,KYRB-2nd leg-right.jpg:1716-1908,11.66
152,KYRB-2nd leg-right.jpg:1313-2292,13.093
153,LAZJ-2nd leg-left.jpg:1173-1931,11.293
154,LAZJ-2nd leg-left.jpg:2054-1850,12.157
155,LAZJ-2nd leg-right.jpg:1544-1688,11.179
156,LAZJ-2nd leg-right.jpg:1200-1995,12.098
157,LEZS-2nd leg-left.jpg:1782-2795,11.318
158,LEZS-2nd leg-left.jpg:1304-2844,12.201
159,LEZS-2nd leg-right.jpg:1334-3138,11.383
160,LEZS-2nd leg-right.jpg:1701-2979,12.521
161,LGMD-2nd leg-left.jpg:1188-2217,12.461
162,LGMD-2nd leg-left.jpg:1958-1871,13.186
163,LGMD-2nd leg-right.jpg:1974-2001,12.465
164,LGMD-2nd leg-right.jpg:1268-2426,13.491
165,LHWT-2nd leg-left.jpg:1119-2175,13.042
166,LHWT-2nd leg-left.jpg:1593-2054,13.784
167,LHWT-2nd leg-right.jpg:1532-2123,13.166
168,LHWT-2nd leg-right.jpg:1071-2618,14.383
169,LIHW-2nd leg-left.jpg:1446-2631,11.43
170,LIHW-2nd leg-left.jpg:1890-2774,12.479
171,LIHW-2nd leg-right.jpg:1521-1976,11.647
172,LIHW-2nd leg-right.jpg:1061-2193,12.5
173,LJJN-2nd leg-left.jpg:1371-2466,12.657
174,LJJN-2nd leg-left.jpg:1880-2570,14.373
175,LJJN-2nd leg-right.jpg:1667-1325,12.781
176,LJJN-2nd leg-right.jpg:1259-1644,14.396
177,LKHO-2nd leg-left.jpg:1538-1551,10.831
178,LKHO-2nd leg-left.jpg:2256-2840,12.13
179,LKHO-2nd leg-right.jpg:1742-2037,10.769
180,LKHO-2nd leg-right.jpg:1466-2274,11.905
181,LLJC-2nd leg-left.jpg:2268-2172,12.876
182,LLJC-2nd leg-left.jpg:2696-2301,13.817
183,LLJC-2nd leg-right.jpg:1757-1830,12.985
184,LLJC-2nd leg-right.jpg:2475-3395,13.97
185,LMMX-2nd leg- left.jpg:1527-2129,11.558
186,LMMX-2nd leg- left.jpg:1979-2066,12.362
187,LMMX-2nd leg-right.jpg:1941-2087,11.586
188,LMMX-2nd leg-right.jpg:1494-2211,12.453
189,LNMX-2nd leg-left.jpg:1257-1973,11.656
190,LNMX-2nd leg-left.jpg:1686-1814,12.19
191,LNMX-2nd leg-right.jpg:1907-2681,11.758
192,LNMX-2nd leg-right.jpg:2091-2352,12.264
193,LQLO-2nd leg-left.jpg:1434-2064,12.38
194,LQLO-2nd leg-left.jpg:1929-1974,13.254
195,LQLO-2nd leg-right.jpg:1644-2259,12.407
196,LQLO-2nd leg-right.jpg:1283-2507,13.208
197,LRRL-2nd leg-left.jpg:1419-1739,12.885
198,LRRL-2nd leg-left.jpg:1779-1595,13.945
199,LRSS-2nd leg-left.jpg:1461-2018,12.211
200,LRSS-2nd leg-left.jpg:2040-1907,13.344
201,LRSS-2nd leg-right.jpg:1466-1830,12.247
202,LRSS-2nd leg-right.jpg:0974-2184,13.306
203,LTEN-2nd leg- right.jpg:2288-1976,10.944
204,LTEN-2nd leg- right.jpg:1532-2466,12.53
205,LTEN-2nd leg-left.jpg:1140-2264,11.282
206,LTEN-2nd leg-left.jpg:1685-2136,12.598
207,LUXM-2nd leg-left.jpg:1373-1895,11.928
208,LUXM-2nd leg-left.jpg:1859-1791,13.706
209,LUXM-2nd leg-right.jpg:1532-2045,12.189
210,LUXM-2nd leg-right.jpg:1137-2388,13.651
211,LYTH-2nd leg-left.jpg:2267-2426,11.882
212,LYTH-2nd leg-left.jpg:1742-2357,12.669
213,LYTH-2nd leg-right.jpg:1466-1989,11.686
214,LYTH-2nd leg-right.jpg:1262-3425,12.231
215,MAKB-2nd leg-left.jpg:1379-1665,11.989
216,MAKB-2nd leg-left.jpg:1976-1682,13.25
217,MAKB-2nd leg-right.jpg:1428-1884,12.023
218,MAKB-2nd leg-right.jpg:1005-2307,13.219
219,MEAE-2nd leg-left.jpg:0767-3063,11.401
220,MEAE-2nd leg-left.jpg:1706-3209,11.983
221,MEAE-2nd leg-right.jpg:1482-3192,11.377
222,MEAE-2nd leg-right.jpg:2141-3129,12.24
223,MEMQ-2nd leg-left.jpg:1829-2312,10.068
224,MEMQ-2nd leg-left.jpg:2201-2289,11.094
225,MEMQ-2nd leg-right.jpg:1601-1922,10.053
226,MEMQ-2nd leg-right.jpg:1320-2222,11.411
227,MJSX-2nd leg-left.jpg:1404-2316,9.962
228,MJSX-2nd leg-left.jpg:1781-2156,11.029
229,MJSX-2nd leg-right.jpg:2247-3011,10.058
230,MJSX-2nd leg-right.jpg:1718-2481,11.053
231,MKMF-2nd leg-left.jpg:0702-2171,11.809
232,MKMF-2nd leg-left.jpg:1703-1755,13.925
233,MKMF-2nd leg-right.jpg:2084-3750,11.607
234,MKMF-2nd leg-right.jpg:2193-2121,13.669
235,MLES-2nd leg-left.jpg:1374-2052,12.014
236,MLES-2nd leg-left.jpg:1751-2034,13.372
237,MLES-2nd leg-right.jpg:0624-2850,11.954
238,MLES-2nd leg-right.jpg:1767-4194,13.186
239,MONY-2nd leg-left.jpg:1517-1974,12.204
240,MONY-2nd leg-left.jpg:2133-1788,12.8
241,MONY-2nd leg-right.jpg:1254-1974,12.003
242,MONY-2nd leg-right.jpg:0998-2330,12.831
243,MQFA-2nd leg-left.jpg:2090-2640,12.829
244,MQFA-2nd leg-left.jpg:1637-2649,13.831
245,MQFA-2nd leg-right.jpg:1674-1746,12.887
246,MQFA-2nd leg-right.jpg:1325-1983,13.671
247,MTZI-2nd leg-left.jpg:1077-1947,11.581
248,MTZI-2nd leg-left.jpg:1538-1827,12.57
249,MTZI-2nd leg-right.jpg:1823-1878,11.572
250,MTZI-2nd leg-right.jpg:1280-2336,12.505
251,MUVY-2nd leg-left.jpg:1232-2523,12.579
252,MUVY-2nd leg-left.jpg:1706-2463,13.908
253,MUVY-2nd leg-right.jpg:1673-1773,12.466
254,MUVY-2nd leg-right.jpg:1334-2093,14.018
255,MVOV-2nd leg-left.jpg:1601-2538,9.499
256,MVOV-2nd leg-left.jpg:2078-2411,10.77
257,MVOV-2nd leg-right.jpg:1641-2379,9.5
258,MVOV-2nd leg-right.jpg:1254-2739,10.738
259,MXAY-2nd leg-left.jpg:1857-2891,12.036
260,MXAY-2nd leg-left.jpg:1320-2970,13.461
261,MXAY-2nd leg-right.jpg:1464-1946,11.996
262,MXAY-2nd leg-right.jpg:1124-2390,13.481
263,MYTW-2nd leg-left.jpg:0690-2375,12.719
264,MYTW-2nd leg-left.jpg:1749-1982,13.575
265,MYTW-2nd leg-right.jpg:2093-1995,12.765
266,MYTW-2nd leg-right.jpg:1188-2163,13.522
267,NACP-2nd leg-left.jpg:1241-2091,10.993
268,NACP-2nd leg-left.jpg:1635-2078,12.26
269,NACP-2nd leg-right.jpg:1226-1736,11.096
270,NACP-2nd leg-right.jpg:0968-2067,12.357
271,NAPZ-2nd leg-left.jpg:1434-1502,11.134
272,NAPZ-2nd leg-left.jpg:1859-1431,12.282
273,NAPZ-2nd leg-right.jpg:1887-3237,11.038
274,NAPZ-2nd leg-right.jpg:2120-2798,12.313
275,NBFT-2nd leg-left.jpg:1377-2133,11.964
276,NBFT-2nd leg-left.jpg:1832-2150,13.33
277,NBFT-2nd leg-right.jpg:1877-2082,11.982
278,NBFT-2nd leg-right.jpg:1497-2304,13.464
279,NDWV-2nd leg-left.jpg:1557-1551,11.924
280,NDWV-2nd leg-left.jpg:2049-1692,13.035
281,NDWV-2nd leg-right.jpg:1796-2372,11.799
282,NDWV-2nd leg-right.jpg:1398-2658,12.879
283,NFQJ-2nd leg-left.jpg:1355-2391,12.454
284,NFQJ-2nd leg-left.jpg:1826-2345,13.157
285,NFQJ-2nd leg-right.jpg:1632-1658,12.479
286,NFQJ-2nd leg-right.jpg:1289-1949,13.375
287,NFZB-2nd leg-left.jpg:1446-3279,12.342
288,NFZB-2nd leg-left.jpg:1178-2891,13.029
289,NFZB-2nd leg-right.jpg:1268-3305,12.217
290,NFZB-2nd leg-right.jpg:1902-3558,12.858
291,NLMH-2nd leg-left.jpg:2192-3074,11.649
292,NLMH-2nd leg-left.jpg:1730-3146,12.651
293,NLMH-2nd leg-right.jpg:1481-2300,11.752
294,NLMH-2nd leg-right.jpg:1100-2664,12.905
295,NMCP-2nd leg-left.jpg:1368-2162,11.902
296,NMCP-2nd leg-left.jpg:1853-2133,13.076
297,NMCP-2nd leg-right.jpg:1728-1538,11.985
298,NMCP-2nd leg-right.jpg:1337-1793,13.226
299,NRDG-2nd leg-left.jpg:0854-2699,10.78
300,NRDG-2nd leg-left.jpg:1397-2520,11.931
301,NRDG-2nd leg-right.jpg:1458-1754,10.964
302,NRDG-2nd leg-right.jpg:1134-3105,12.17
303,NRVV-2nd leg-left.jpg:1205-2034,10.65
304,NRVV-2nd leg-left.jpg:1533-1836,11.251
305,NRVV-2nd leg-right.jpg:1608-1614,10.597
306,NRVV-2nd leg-right.jpg:1014-2201,11.674
307,NSFR-2nd leg-left.jpg:1134-1808,11.414
308,NSFR-2nd leg-left.jpg:1728-1644,12.736
309,NSFR-2nd leg-right.jpg:1572-1839,11.677
310,NSFR-2nd leg-right.jpg:1349-2202,12.94
311,NUDB-2nd leg-left.jpg:1269-1586,12.372
312,NUDB-2nd leg-left.jpg:1875-1560,13.294
313,NUDB-2nd leg-right.jpg:1745-1475,12.313
314,NUDB-2nd leg-right.jpg:1245-1722,13.188
315,NVHP-2nd leg-left.jpg:1250-1788,11.037
316,NVHP-2nd leg-left.jpg:1635-1662,12.049
317,NVHP-2nd leg-right.jpg:1194-1685,11.061
318,NVHP-2nd leg-right.jpg:0821-2231,12.245
319,OCGB-2nd leg-left.jpg:1475-2001,11.974
320,OCGB-2nd leg-left.jpg:1952-1956,12.848
321,OCGB-2nd leg-right.jpg:2028-2256,11.738
322,OCGB-2nd leg-right.jpg:1631-2450,12.661
323,ODLJ-2nd leg-left.jpg:1443-2192,11.155
324,ODLJ-2nd leg-left.jpg:1830-2124,12.126
325,ODLJ-2nd leg-right.jpg:1524-2555,10.993
326,ODLJ-2nd leg-right.jpg:1037-3171,12.703
327,OHRS-2nd leg-left.jpg:0953-1935,12.101
328,OHRS-2nd leg-left.jpg:1608-1673,13.308
329,OHRS-2nd leg-right.jpg:1835-2487,12.117
330,OHRS-2nd leg-right.jpg:1439-2796,13.084
331,OHZZ-2nd leg-left.jpg:1811-1709,11.546
332,OHZZ-2nd leg-left.jpg:1730-2663,12.243
333,OHZZ-2nd leg-right.jpg:1782-1763,11.439
334,OHZZ-2nd leg-right.jpg:1466-2055,12.611
335,OLFY-2nd leg-left.jpg:1449-1977,11.55
336,OLFY-2nd leg-left.jpg:1917-2018,12.707
337,OLFY-2nd leg-right.jpg:1802-1979,11.582
338,OLFY-2nd leg-right.jpg:1421-2279,12.751
339,ONAU-2nd leg-left.jpg:1344-2235,11.311
340,ONAU-2nd leg-left.jpg:1742-2289,12.469
341,ONAU-2nd leg-right.jpg:1214-2085,11.312
342,ONAU-2nd leg-right.jpg:0977-2381,12.446
343,OQDA-2nd leg-left.jpg:1491-2003,11.292
344,OQDA-2nd leg-left.jpg:1869-1941,12.244
345,OQDA-2nd leg-right.jpg:2055-1925,11.403
346,OQDA-2nd leg-right.jpg:0848-2618,11.804
347,OTIL-2nd leg-left.jpg:1815-2759,12.455
348,OTIL-2nd leg-left.jpg:1344-2858,13.416
349,OTIL-2nd leg-right.jpg:1842-3050,12.582
350,OTIL-2nd leg-right.jpg:2102-2643,13.503
351,OVOZ-2nd leg-left.jpg:1406-2067,11.495
352,OVOZ-2nd leg-left.jpg:1862-2009,12.14
353,OVOZ-2nd leg-right.jpg:1814-1751,11.341
354,OVOZ-2nd leg-right.jpg:1401-2108,12.04
355,OWAU-2nd leg-left.jpg:1698-2084,11.731
356,OWAU-2nd leg-left.jpg:2180-2049,12.537
357,OWAU-2nd leg-right.jpg:1679-2160,12.045
358,OWAU-2nd leg-right.jpg:1314-2442,12.63
359,OZHE-2nd leg-left.jpg:0705-2901,10.746
360,OZHE-2nd leg-left.jpg:1490-2004,12.186
361,OZHE-2nd leg-right.jpg:1482-1709,10.716
362,OZHE-2nd leg-right.jpg:0963-2220,11.771
363,PAQJ-2nd leg-left.jpg:1275-1575,10.243
364,PAQJ-2nd leg-left.jpg:1647-1433,11.433
365,PAQJ-2nd leg-right.jpg:1857-2576,10.122
366,PAQJ-2nd leg-right.jpg:1479-2607,11.357
367,PBXK-2nd leg-left.jpg:1005-2421,10.578
368,PBXK-2nd leg-left.jpg:1298-1593,12.216
369,PBXK-2nd leg-right.jpg:1527-1742,10.637
370,PBXK-2nd leg-right.jpg:1320-2094,11.735
371,PFPR-2nd leg-left.jpg:0959-2580,9.943
372,PFPR-2nd leg-left.jpg:1770-2285,11.103
373,PFPR-2nd leg-right.jpg:1991-2010,9.67
374,PFPR-2nd leg-right.jpg:1989-2415,10.942
375,PIKP-2nd leg-left.jpg:2288-3071,12.447
376,PIKP-2nd leg-left.jpg:1205-2996,14.043
377,PIKP-2nd leg-right.jpg:1904-1413,12.369
378,PIKP-2nd leg-right.jpg:1650-2498,14.131
379,PMTK-2nd leg-left.jpg:1481-1995,9.644
380,PMTK-2nd leg-left.jpg:2009-1916,11.028
381,PMTK-2nd leg-right.jpg:1511-1887,9.475
382,PMTK-2nd leg-right.jpg:1230-2189,10.65
383,PQXQ-2nd leg-left.jpg:1571-2190,11.481
384,PQXQ-2nd leg-left.jpg:1998-2226,13.098
385,PQXQ-2nd leg-right.jpg:1551-1875,11.454
386,PQXQ-2nd leg-right.jpg:1163-2157,12.792
387,PTRO-2nd leg-left.jpg:1422-1917,11.183
388,PTRO-2nd leg-left.jpg:1838-1917,12.287
389,PTRO-2nd leg-right.jpg:1608-2049,11.396
390,PTRO-2nd leg-right.jpg:1175-2211,12.314
391,PVUO-2nd leg-left.jpg:2208-3317,11.965
392,PVUO-2nd leg-left.jpg:1764-3224,12.972
393,PVUO-2nd leg-right.jpg:1593-2952,12.096
394,PVUO-2nd leg-right.jpg:2010-1848,NA
395,PVXU-2nd leg-left.jpg:1469-2876,12.321
396,PVXU-2nd leg-left.jpg:1856-2721,13.212
397,PVXU-2nd leg-right.jpg:1316-1881,12.201
398,PVXU-2nd leg-right.jpg:0957-2094,12.668
399,PWML-2nd leg-left.jpg:2052-2993,9.518
400,PWML-2nd leg-left.jpg:2385-3107,11.138
401,PWML-2nd leg-right.jpg:1574-1815,9.626
402,PWML-2nd leg-right.jpg:1272-2079,10.986
403,PXBQ-2nd leg-left.jpg:1308-1770,10.792
404,PXBQ-2nd leg-left.jpg:1751-1658,11.845
405,PXBQ-2nd leg-right.jpg:1413-1359,10.691
406,PXBQ-2nd leg-right.jpg:1164-1715,12.015
407,PXBW-2nd leg-left.jpg:1149-2345,10.979
408,PXBW-2nd leg-left.jpg:1545-2289,12.039
409,PXBW-2nd leg-right.jpg:1317-1871,11.056
410,PXBW-2nd leg-right.jpg:1055-2199,12.099
411,PZFT-2nd leg-left.jpg:1472-1766,12.262
412,PZFT-2nd leg-left.jpg:2036-1821,13.297
413,PZFT-2nd leg-right.jpg:1955-1923,12.142
414,PZFT-2nd leg-right.jpg:1529-2240,13.631
415,PZMO-2nd leg-left.jpg:1098-2805,9.779
416,PZMO-2nd leg-left.jpg:1356-2586,10.855
417,PZMO-2nd leg-right.jpg:1382-2012,9.81
418,PZMO-2nd leg-right.jpg:1263-2330,10.698
419,PZWX-2nd leg-left.jpg:0999-2069,11.28
420,PZWX-2nd leg-left.jpg:1304-1995,12.308
421,PZWX-2nd leg-right.jpg:1058-2385,11.085
422,PZWX-2nd leg-right.jpg:0788-2610,12.215
423,QDVU-2nd leg-left.jpg:1713-2343,11.684
424,QDVU-2nd leg-left.jpg:2124-2234,13.265
425,QDVU-2nd leg-right.jpg:1995-2153,11.792
426,QDVU-2nd leg-right.jpg:1539-2490,13.08
427,QDXY-2nd leg-left.jpg:1316-1902,12.715
428,QDXY-2nd leg-left.jpg:1857-1911,13.854
429,QDXY-2nd leg-right.jpg:1538-3572,12.703
430,QDXY-2nd leg-right.jpg:2147-3098,13.959
431,QIIV-2nd leg-left.jpg:1023-1881,9.963
432,QIIV-2nd leg-left.jpg:1415-1797,11.16
433,QIIV-2nd leg-right.jpg:1733-1326,10.026
434,QIIV-2nd leg-right.jpg:1464-1575,11.118
435,QMKN-2nd leg-left.jpg:0888-2301,11.828
436,QMKN-2nd leg-left.jpg:1695-2145,13.132
437,QMKN-2nd leg-right.jpg:1424-2069,11.798
438,QMKN-2nd leg-right.jpg:0839-2511,12.944
439,QOGZ-2nd leg-left.jpg:1320-2325,12.02
440,QOGZ-2nd leg-left.jpg:1739-2298,12.651
441,QOGZ-2nd leg-right.jpg:1950-1724,11.863
442,QOGZ-2nd leg-right.jpg:1629-2000,12.875
443,QQJU-2nd leg-left.jpg:1385-2694,11.014
444,QQJU-2nd leg-left.jpg:1805-2696,12.342
445,QQJU-2nd leg-right.jpg:1968-2930,11.146
446,QQJU-2nd leg-right.jpg:1619-2597,12.386
447,QRKY-2nd leg-left.jpg:1173-2072,11.693
448,QRKY-2nd leg-left.jpg:1866-1898,12.277
449,QRKY-2nd leg-right.jpg:1797-1793,11.411
450,QRKY-2nd leg-right.jpg:1346-2135,12.316
451,QSRM-2nd leg-left.jpg:1307-2171,12.101
452,QSRM-2nd leg-left.jpg:1605-2021,13.044
453,QSRM-2nd leg-right.jpg:1364-2153,11.872
454,QSRM-2nd leg-right.jpg:1031-2412,12.843
455,QXSG-2nd leg-left.jpg:1758-1985,11.621
456,QXSG-2nd leg-left.jpg:2142-1919,13.339
457,QXSG-2nd leg-right.jpg:1521-2087,11.68
458,QXSG-2nd leg-right.jpg:1092-2276,12.864
459,QYFB-2nd leg-left.jpg:1571-1712,10.331
460,QYFB-2nd leg-left.jpg:2013-1643,11.028
461,QYFB-2nd leg-right.jpg:1790-1850,10.355
462,QYFB-2nd leg-right.jpg:1358-2058,10.794
463,QZHA-2nd leg-left.jpg:1122-2292,10.63
464,QZHA-2nd leg-left.jpg:1542-2204,11.657
465,QZHA-2nd leg-right.jpg:1497-1766,10.702
466,QZHA-2nd leg-right.jpg:1203-2117,11.565
467,RBAX-2nd leg-left.jpg:1221-2357,11.579
468,RBAX-2nd leg-left.jpg:1920-2156,13.003
469,RBAX-2nd leg-right.jpg:1737-2543,11.424
470,RBAX-2nd leg-right.jpg:2159-2496,12.689
471,RBFY-2nd leg-left.jpg:2369-2543,12.809
472,RBFY-2nd leg-left.jpg:1881-2763,13.609
473,RBFY-2nd leg-right.jpg:1892-3518,12.849
474,RBFY-2nd leg-right.jpg:2277-3222,13.43
475,RCMK-2nd leg-left.jpg:2165-2213,10.55
476,RCMK-2nd leg-left.jpg:2445-2540,11.482
477,RCMK-2nd leg-right.jpg:1635-2193,10.406
478,RCMK-2nd leg-right.jpg:1301-2499,11.549
479,RDRL-2nd leg-left.jpg:1143-1916,11.004
480,RDRL-2nd leg-left.jpg:1845-1505,11.835
481,RDRL-2nd leg-right.jpg:1448-1860,11.145
