 ,Label,Length
47,BLLA-3rd leg-right.jpg:1299-2313,17.693
48,BLLA-3rd leg-right.jpg:1098-2657,18.856
49,BYLH-3rd leg-left.jpg:1146-1922,20.735
50,BYLH-3rd leg-left.jpg:1742-1832,21.863
51,BYLH-3rd leg-right.jpg:1698-1766,20.893
52,BYLH-3rd leg-right.jpg:1193-2180,21.133
53,BZCS-3rd leg-left.jpg:2202-2925,18.604
54,BZCS-3rd leg-left.jpg:1785-2928,19.21
55,BZCS-3rd leg-right.jpg:1304-2088,18.541
56,BZCS-3rd leg-right.jpg:1011-2324,19.183
57,CAPF-3rd leg-left.jpg:1121-2024,20.437
58,CAPF-3rd leg-left.jpg:1758-2001,22.824
59,CAPF-3rd leg-right.jpg:1817-3576,20.085
60,CAPF-3rd leg-right.jpg:2141-3023,22.393
61,CAXC-3rd leg-left.jpg:2402-2943,17.427
62,CAXC-3rd leg-left.jpg:1496-3270,17.96
63,CAXC-3rd leg-right.jpg:1562-3540,16.943
64,CAXC-3rd leg-right.jpg:2391-2946,17.678
65,CBMA-3rd leg-left.jpg:0678-2336,19.827
66,CBMA-3rd leg-left.jpg:1905-1950,21.036
67,CBMA-3rd leg-right.jpg:1854-1944,19.892
68,CBMA-3rd leg-right.jpg:1461-2456,21.063
69,CBRE-3rd leg-left.jpg:1128-1772,16.921
70,CBRE-3rd leg-left.jpg:1586-1590,17.613
71,CBRE-3rd leg-right.jpg:1662-1664,16.729
72,CBRE-3rd leg-right.jpg:0698-2055,17.566
73,CCQV-3rd leg-left.jpg:2958-2906,20.817
74,CCQV-3rd leg-left.jpg:1470-3264,22.573
75,CCQV-3rd leg-right.jpg:2175-2802,21.185
76,CCQV-3rd leg-right.jpg:1094-2508,23.414
77,CGRD-3rd leg-left.jpg:2469-2820,17.231
78,CGRD-3rd leg-left.jpg:1820-2988,18.765
79,CGRD-3rd leg-right.jpg:1748-1857,17.403
80,CGRD-3rd leg-right.jpg:0851-2175,18.933
81,CHCF-3rd leg-left.jpg:2253-3234,21.159
82,CHCF-3rd leg-left.jpg:1718-3215,22.67
83,CHCF-3rd leg-right.jpg:1782-3081,20.57
84,CHCF-3rd leg-right.jpg:2384-2613,22.259
85,CPWC-3rd leg-left.jpg:0948-2213,18.638
86,CPWC-3rd leg-left.jpg:1763-2036,19.893
87,CPWC-3rd leg-right.jpg:1520-2018,17.877
88,CPWC-3rd leg-right.jpg:1260-2436,19.716
89,CTFK-3rd leg-left.jpg:0861-2373,20.76
90,CTFK-3rd leg-left.jpg:1785-1998,22.435
91,CTFK-3rd leg-right.jpg:1769-1712,20.635
92,CTFK-3rd leg-right.jpg:0807-2442,22.315
93,CVHB-3rd leg-left.jpg:2399-3107,19.269
94,CVHB-3rd leg-left.jpg:1437-3407,20.678
95,CVHB-3rd leg-right.jpg:1619-1836,19.125
96,CVHB-3rd leg-right.jpg:0899-2387,20.546
97,CVLU-3rd leg-left.jpg:1842-2964,15.354
98,CVLU-3rd leg-left.jpg:1014-2907,16.213
99,CVLU-3rd leg-right.jpg:1430-2279,15.472
100,CVLU-3rd leg-right.jpg:0849-2774,16.15
101,CVQJ-3rd leg-left.jpg:1424-2082,19.122
102,CVQJ-3rd leg-left.jpg:1875-2079,20.406
103,CVQJ-3rd leg-right.jpg:1643-1883,18.532
104,CVQJ-3rd leg-right.jpg:0866-2058,NA
105,CWPJ-3rd leg-left.jpg:1311-2136,20.579
106,CWPJ-3rd leg-left.jpg:1872-2067,21.385
107,CWPJ-3rd leg-right.jpg:1580-1925,20.028
108,CWPJ-3rd leg-right.jpg:1239-2442,21.456
109,CWRT-3rd leg-left.jpg:1452-2330,14.723
110,CWRT-3rd leg-left.jpg:1842-2318,16.53
111,CWRT-3rd leg-right.jpg:1497-3017,14.765
112,CWRT-3rd leg-right.jpg:1953-2366,16.818
113,DESX-3rd leg-left.jpg:1241-2091,20.819
114,DESX-3rd leg-left.jpg:2055-2262,24.069
115,DESX-3rd leg-right.jpg:2121-3059,21.464
116,DESX-3rd leg-right.jpg:2382-2496,24.098
117,DFDF-3rd leg-left.jpg:1166-2807,17.304
118,DFDF-3rd leg-left.jpg:1724-2351,NA
119,DFDF-3rd leg-right.jpg:1667-1856,18.393
120,DFDF-3rd leg-right.jpg:1136-2313,19.395
121,DFME-3rd leg-left.jpg:1104-1985,17.079
122,DFME-3rd leg-left.jpg:1712-1739,16.802
123,DFME-3rd leg-right.jpg:1538-2054,17.308
124,DFME-3rd leg-right.jpg:1113-2222,16.335
125,DJFZ-3rd leg-left.jpg:2288-2970,21.138
126,DJFZ-3rd leg-left.jpg:1520-3033,23.274
127,DJFZ-3rd leg-right.jpg:1986-1886,20.463
128,DJFZ-3rd leg-right.jpg:1044-2543,22.613
129,DNHH-3rd leg-left.jpg:1053-2318,18.892
130,DNHH-3rd leg-left.jpg:1656-2367,21.069
131,DNHH-3rd leg-right.jpg:2192-1962,18.75
132,DNHH-3rd leg-right.jpg:1376-2448,21.119
133,DOCI-3rd leg-left.jpg:1031-1757,17.781
134,DOCI-3rd leg-left.jpg:1665-1761,20.925
135,DOCI-3rd leg-right.jpg:2543-1841,18.52
136,DOCI-3rd leg-right.jpg:1661-1719,21.337
137,DQAS-3rd leg-left.jpg:0947-1976,16.992
138,DQAS-3rd leg-left.jpg:1758-1614,17.324
139,DQAS-3rd leg-right.jpg:2087-3498,16.829
140,DQAS-3rd leg-right.jpg:2697-3011,17.383
141,DQAV-3rd leg-left.jpg:0782-2600,16.844
142,DQAV-3rd leg-left.jpg:1833-2250,17.881
143,DQAV-3rd leg-right.jpg:1475-1994,17.35
144,DQAV-3rd leg-right.jpg:0677-2358,18.026
145,DSPJ-3rd leg-left.jpg:0635-2160,16.756
146,DSPJ-3rd leg-left.jpg:1665-1800,17.243
147,DSPJ-3rd leg-right.jpg:1527-1436,17.285
148,DSPJ-3rd leg-right.jpg:0860-1866,17.162
149,DUFU-3rd leg-left.jpg:1461-1886,18.081
150,DUFU-3rd leg-left.jpg:2030-1821,19.06
151,DUFU-3rd leg-right.jpg:2370-2099,18.46
152,DUFU-3rd leg-right.jpg:1758-2522,20.352
153,DYFV-3rd leg-left.jpg:1025-2346,20.56
154,DYFV-3rd leg-left.jpg:1643-2382,22.384
155,DYFV-3rd leg-right.jpg:1898-1697,20.69
156,DYFV-3rd leg-right.jpg:1346-2319,22.466
157,EAXA-3rd leg-left.jpg:0960-2127,18.649
158,EAXA-3rd leg-left.jpg:1917-1893,20.908
159,EAXA-3rd leg-right.jpg:1698-1707,18.995
160,EAXA-3rd leg-right.jpg:0852-2193,20.695
161,EAXN-3rd leg-left.jpg:2631-2871,16.608
162,EAXN-3rd leg-left.jpg:2138-2883,17.528
163,EAXN-3rd leg-right.jpg:1667-3333,16.651
164,EAXN-3rd leg-right.jpg:1992-3021,17.236
165,ECHF-3rd leg-left.jpg:0938-2312,18.404
166,ECHF-3rd leg-left.jpg:1824-2072,19.868
167,ECHF-3rd leg-right.jpg:1815-1512,18.52
168,ECHF-3rd leg-right.jpg:1290-1998,19.719
169,ECJN-3rd leg-left.jpg:1233-2090,20.013
170,ECJN-3rd leg-left.jpg:1733-2004,20.884
171,ECJN-3rd leg-right.jpg:1692-3072,19.382
172,ECJN-3rd leg-right.jpg:2324-2468,21.046
173,ECOO-3rd leg-left.jpg:0918-2348,18.644
174,ECOO-3rd leg-left.jpg:1470-2388,20.609
175,ECOO-3rd leg-right.jpg:1625-1707,18.205
176,ECOO-3rd leg-right.jpg:1203-2249,20.602
177,EDIK-3rd leg-left.jpg:1013-2195,15.846
178,EDIK-3rd leg-left.jpg:1860-1938,18.425
179,EDIK-3rd leg-right.jpg:1476-3267,15.933
180,EDIK-3rd leg-right.jpg:2265-2997,18.155
181,EFLR-3rd leg-left.jpg:1317-2042,17.68
182,EFLR-3rd leg-left.jpg:1848-2042,19.457
183,EFLR-3rd leg-right.jpg:1533-1982,17.604
184,EFLR-3rd leg-right.jpg:1287-2342,19.224
185,EJSA-3rd leg-left.jpg:1032-1929,18.568
186,EJSA-3rd leg-left.jpg:1535-1904,19.754
187,EJSA-3rd leg-right.jpg:1997-3492,18.413
188,EJSA-3rd leg-right.jpg:2346-3117,19.424
189,EMIY-3rd leg-left.jpg:2165-3005,21.255
190,EMIY-3rd leg-left.jpg:1577-2985,22.311
191,EMIY-3rd leg-right.jpg:1766-3246,20.656
192,EMIY-3rd leg-right.jpg:2136-2852,22.016
193,EMMR-3rd leg-left.jpg:0891-2358,20.411
194,EMMR-3rd leg-left.jpg:1824-2447,21.952
195,EMMR-3rd leg-right.jpg:1995-1850,19.937
196,EMMR-3rd leg-right.jpg:0927-2427,22.039
197,EWKB-3rd leg-left.jpg:1139-2456,17.368
198,EWKB-3rd leg-left.jpg:1977-2007,18.032
199,EWKB-3rd leg-right.jpg:1524-1907,17.152
200,EWKB-3rd leg-right.jpg:1014-2097,17.884
201,EXFC-3rd leg-left.jpg:0864-2235,14.798
202,EXFC-3rd leg-left.jpg:1875-1763,16.396
203,EXFC-3rd leg-right.jpg:1455-1920,15.07
204,EXFC-3rd leg-right.jpg:1224-2264,16.235
205,FDUO-3rd leg-left.jpg:1118-2219,22.737
206,FDUO-3rd leg-left.jpg:2069-2070,23.875
207,FDUO-3rd leg-right.jpg:1553-2160,23.32
208,FDUO-3rd leg-right.jpg:1272-2589,24.328
209,FFVD-3rd leg-left.jpg:2337-3098,20.861
210,FFVD-3rd leg-left.jpg:1787-3056,22.291
211,FFVD-3rd leg-right.jpg:1898-3206,21.575
212,FFVD-3rd leg-right.jpg:2178-2876,22.526
213,FHEO-3rd leg-left.jpg:2025-3284,NA
214,FHEO-3rd leg-left.jpg:1431-3434,NA
215,FHEO-3rd leg-right.jpg:1416-1961,21.112
216,FHEO-3rd leg-right.jpg:0896-2478,22.329
217,FJIV-3rd leg-left.jpg:1484-2645,18.155
218,FJIV-3rd leg-left.jpg:1592-1791,19.678
219,FJIV-3rd leg-right.jpg:1076-2286,18.155
220,FJIV-3rd leg-right.jpg:1743-2931,19.797
221,FKWM-3rd leg-left.jpg:1223-1886,16.629
222,FKWM-3rd leg-left.jpg:1752-1853,18.368
223,FKWM-3rd leg-right.jpg:1881-3656,16.251
224,FKWM-3rd leg-right.jpg:2313-2912,17.708
225,FLUS-3rd leg-left.jpg:1769-2651,21.38
226,FLUS-3rd leg-left.jpg:1881-1353,NA
227,FLUS-3rd leg-right.jpg:1986-2028,21.401
228,FLUS-3rd leg-right.jpg:1787-2460,23.402
229,FRAY-3rd leg-left.jpg:1452-2850,17.168
230,FRAY-3rd leg-left.jpg:2030-2321,19.461
231,FRAY-3rd leg-right.jpg:1695-2153,18.603
232,FRAY-3rd leg-right.jpg:1172-2514,19.916
233,FRKH-3rd leg-left.jpg:0827-2093,20.433
234,FRKH-3rd leg-left.jpg:1628-1982,21.166
235,FRKH-3rd leg-right.jpg:1773-3041,20.137
236,FRKH-3rd leg-right.jpg:2195-2490,20.946
237,FXZS-3rd leg-left.jpg:1142-2099,19.43
238,FXZS-3rd leg-left.jpg:1724-1986,20.724
239,FXZS-3rd leg-right.jpg:1536-3086,19.538
240,FXZS-3rd leg-right.jpg:2637-2636,20.438
241,FYEF-3rd leg-left.jpg:1209-2189,22.489
242,FYEF-3rd leg-left.jpg:1893-2250,25.555
243,FYEF-3rd leg-right.jpg:1542-1872,22.328
244,FYEF-3rd leg-right.jpg:1260-2504,25.591
245,FZRV-3rd leg-left.jpg:0930-2118,20.48
246,FZRV-3rd leg-left.jpg:1821-1802,21.463
247,FZRV-3rd leg-right.jpg:1691-1898,20.503
248,FZRV-3rd leg-right.jpg:0768-2348,21.013
249,GDWH-3rd leg-left.jpg:1164-2289,19.278
250,GDWH-3rd leg-left.jpg:1622-2216,20.266
251,GDWH-3rd leg-right.jpg:1388-1955,19.543
252,GDWH-3rd leg-right.jpg:0996-2390,20.363
253,GLXO-3rd leg-left.jpg:2163-2837,22.145
254,GLXO-3rd leg-left.jpg:1544-2579,23.957
255,GLXO-3rd leg-right.jpg:1704-3155,22.36
256,GLXO-3rd leg-right.jpg:2226-2486,23.776
257,GMLX-3rd leg-left.jpg:1145-1934,16.686
258,GMLX-3rd leg-left.jpg:1592-1977,18.179
259,GMLX-3rd leg-right.jpg:1152-2094,16.998
260,GMLX-3rd leg-right.jpg:0900-2520,18.63
261,GRAC-3rd leg-left.jpg:0828-1901,17.108
262,GRAC-3rd leg-left.jpg:1716-1781,18.76
263,GRAC-3rd leg-right.jpg:1715-1428,16.894
264,GRAC-3rd leg-right.jpg:1223-2129,18.831
265,GRRD-3rd leg-left.jpg:0921-2247,22.903
266,GRRD-3rd leg-left.jpg:1638-2264,24.233
267,GRRD-3rd leg-right.jpg:1817-2118,22.666
268,GRRD-3rd leg-right.jpg:1367-2619,24.399
269,GVKA-3rd leg-left.jpg:0866-2022,15.006
270,GVKA-3rd leg-left.jpg:1779-1545,16.495
271,GVKA-3rd leg-right.jpg:1740-2030,15.26
272,GVKA-3rd leg-right.jpg:0921-2522,16.253
273,GWYL-3rd leg-left.jpg:1854-3084,16.393
274,GWYL-3rd leg-left.jpg:1002-3033,18.194
275,GWYL-3rd leg-right.jpg:2192-1910,16.368
276,GWYL-3rd leg-right.jpg:1184-2297,18.308
277,GXQD-3rd leg-left.jpg:0881-2300,18.482
278,GXQD-3rd leg-left.jpg:1925-2040,19.873
279,GXQD-3rd leg-right.jpg:0693-2487,18.489
280,GXQD-3rd leg-right.jpg:1791-2879,19.976
281,GYFU-3rd leg-left.jpg:1055-2175,20.605
282,GYFU-3rd leg-left.jpg:1668-2177,22.071
283,GYFU-3rd leg-right.jpg:1509-1902,20.373
284,GYFU-3rd leg-right.jpg:1235-2427,22.109
285,HDAF-3rd leg-left.jpg:0917-2324,20.364
286,HDAF-3rd leg-left.jpg:1607-2322,22.347
287,HDAF-3rd leg-right.jpg:1806-2241,20.407
288,HDAF-3rd leg-right.jpg:1485-2762,22.562
289,HDAI-3rd leg-left.jpg:1106-2582,21.61
290,HDAI-3rd leg-left.jpg:1644-2471,21.992
291,HDAI-3rd leg-right.jpg:1881-1719,20.847
292,HDAI-3rd leg-right.jpg:0939-2408,22.469
293,HDZC-3rd leg-left.jpg:1211-2244,18.829
294,HDZC-3rd leg-left.jpg:1946-2366,21.412
295,HDZC-3rd leg-right.jpg:1545-1665,19.603
296,HDZC-3rd leg-right.jpg:1094-2244,21.952
297,HEDP-3rd leg-left.jpg:0843-1926,16.858
298,HEDP-3rd leg-left.jpg:1676-1841,18.219
299,HEDP-3rd leg-right.jpg:1841-1691,17.514
300,HEDP-3rd leg-right.jpg:1413-1907,17.823
301,HIHW-3rd leg-left.jpg:2309-2915,17.182
302,HIHW-3rd leg-left.jpg:1752-2813,17.989
303,HIHW-3rd leg-right.jpg:1097-2481,18.29
304,HIHW-3rd leg-right.jpg:1521-2234,16.847
305,HKWK-3rd leg- right.jpg:1188-2630,14.765
306,HKWK-3rd leg- right.jpg:1700-2826,16.514
307,HKWK-3rd leg-left.jpg:1350-1712,14.981
308,HKWK-3rd leg-left.jpg:1815-1686,16.754
309,HNNH-3rd leg-left.jpg:1332-2019,19.902
310,HNNH-3rd leg-left.jpg:1805-2009,22.162
311,HNNH-3rd leg-right.jpg:1251-2705,20.565
312,HNNH-3rd leg-right.jpg:1620-2234,22.628
313,HNUV-3rd leg-left.jpg:0834-1920,15.438
314,HNUV-3rd leg-left.jpg:1505-1734,16.669
315,HNUV-3rd leg-right.jpg:1742-1992,15.362
316,HNUV-3rd leg-right.jpg:1329-2333,17.014
317,HOHH-3rd leg-left.jpg:0882-2183,19.328
318,HOHH-3rd leg-left.jpg:1887-1974,20.723
319,HOHH-3rd leg-right.jpg:2033-1865,19.158
320,HOHH-3rd leg-right.jpg:1505-2408,21.147
321,HRBI-3rd leg-left.jpg:0992-2565,16.112
322,HRBI-3rd leg-left.jpg:1853-1988,16.74
323,HRBI-3rd leg-right.jpg:1806-1932,15.94
324,HRBI-3rd leg-right.jpg:1253-2348,16.916
325,HTCT-3rd leg-left.jpg:1247-2594,17.093
326,HTCT-3rd leg-left.jpg:1673-2082,18.922
327,HTCT-3rd leg-right.jpg:1727-2088,17.689
328,HTCT-3rd leg-right.jpg:1394-2745,19.166
329,HZFK-3rd leg-left.jpg:0852-2499,16.666
330,HZFK-3rd leg-left.jpg:1812-2249,18.526
331,HZFK-3rd leg-right.jpg:1431-1838,16.378
332,HZFK-3rd leg-right.jpg:1154-2202,18.534
333,IEAL-3rd leg-left.jpg:2301-3117,20.316
334,IEAL-3rd leg-left.jpg:1631-3149,22.136
335,IEAL-3rd leg-right.jpg:1653-1884,20.761
336,IEAL-3rd leg-right.jpg:0986-2493,22.301
337,IEJY-3rd leg-left.jpg:0825-2105,18.088
338,IEJY-3rd leg-left.jpg:1584-1971,20.086
339,IEJY-3rd leg-right.jpg:1785-3167,17.915
340,IEJY-3rd leg-right.jpg:2610-2970,19.291
341,IEPT-3rd leg-left.jpg:1253-2193,20.938
342,IEPT-3rd leg-left.jpg:1871-2120,22.079
343,IEPT-3rd leg-right.jpg:1754-1719,20.423
344,IEPT-3rd leg-right.jpg:1166-2208,21.521
345,IJNE-3rd leg-left.jpg:2688-3261,17.571
346,IJNE-3rd leg-left.jpg:1682-3464,19.601
347,IJNE-3rd leg-right.jpg:1752-1784,17.834
348,IJNE-3rd leg-right.jpg:1391-2177,19.15
349,ILNB-3rd leg-left.jpg:0855-2340,21.695
350,ILNB-3rd leg-left.jpg:1791-2240,23.402
351,ILNB-3rd leg-right.jpg:1716-2045,21.891
352,ILNB-3rd leg-right.jpg:1319-2571,23.006
353,INPV-3rd leg-left.jpg:1323-2316,21.894
354,INPV-3rd leg-left.jpg:1965-2381,24.715
355,INPV-3rd leg-right.jpg:2010-2075,21.498
356,INPV-3rd leg-right.jpg:1145-2796,24.671
357,IULK-3rd leg-left.jpg:1085-1979,19.001
358,IULK-3rd leg-left.jpg:1716-1953,20.69
359,IULK-3rd leg-right.jpg:1709-1929,18.637
360,IULK-3rd leg-right.jpg:1125-2484,20.475
361,IVIQ-3rd leg-left.jpg:0753-2154,18.703
362,IVIQ-3rd leg-left.jpg:1815-2217,20.853
363,IVIQ-3rd leg-right.jpg:1605-1967,18.808
364,IVIQ-3rd leg-right.jpg:1284-2423,20.701
365,IVMB-3rd leg-left.jpg:2364-3384,17.666
366,IVMB-3rd leg-left.jpg:1715-3440,19.232
367,IVMB-3rd leg-right.jpg:1914-1734,17.446
368,IVMB-3rd leg-right.jpg:1503-2058,19.486
