 ,Label,Length
130,DNHH-2nd leg-right.jpg:1374-2328,14.073
131,DOCI-2nd leg-left.jpg:1866-2639,11.434
132,DOCI-2nd leg-left.jpg:1391-2543,12.634
133,DOCI-2nd leg-right.jpg:1101-2021,11.598
134,DOCI-2nd leg-right.jpg:0773-2339,12.88
135,DQAS-2nd leg-left.jpg:1274-2367,10.329
136,DQAS-2nd leg-left.jpg:1737-2258,11.709
137,DQAS-2nd leg-right.jpg:1632-1437,10.467
138,DQAS-2nd leg-right.jpg:1428-1767,11.649
139,DQAV-2nd leg-left.jpg:1419-2459,10.488
140,DQAV-2nd leg-left.jpg:1869-2415,11.768
141,DQAV-2nd leg-right.jpg:1874-2343,10.49
142,DQAV-2nd leg-right.jpg:1433-2693,11.919
143,DSPJ-2nd leg-left (2).jpg:0936-1790,10.782
144,DSPJ-2nd leg-left (2).jpg:1592-1587,12.069
145,DSPJ-2nd leg-right.jpg:2511-1178,10.893
146,DSPJ-2nd leg-right.jpg:1976-1445,11.513
147,DUFU-2nd leg-left.jpg:0963-2330,11.626
148,DUFU-2nd leg-left.jpg:1784-2159,13.305
149,DUFU-2nd leg-right.jpg:1911-2127,11.745
150,DUFU-2nd leg-right.jpg:1506-2331,12.862
151,DYFV-2nd leg-left.jpg:2567-2424,12.852
152,DYFV-2nd leg-left.jpg:1232-2291,14.716
153,DYFV-2nd leg-right.jpg:2103-1697,12.822
154,DYFV-2nd leg-right.jpg:1334-2192,14.603
155,EAXA-2nd leg-left.jpg:1781-1940,12.638
156,EAXA-2nd leg-left.jpg:2165-2003,13.466
157,EAXA-2nd leg-right.jpg:2108-2742,12.257
158,EAXA-2nd leg-right.jpg:2438-2475,13.25
159,EAXN-2nd leg-left.jpg:1650-2844,10.824
160,EAXN-2nd leg-left.jpg:1221-2709,12.193
161,EAXN-2nd leg-right.jpg:1064-2783,10.492
162,EAXN-2nd leg-right.jpg:1983-3021,11.744
163,ECHF-2nd leg-left.jpg:1344-1818,11.684
164,ECHF-2nd leg-left.jpg:1800-1740,13.044
165,ECHF-2nd leg-right.jpg:1971-1775,11.784
166,ECHF-2nd leg-right.jpg:1551-2117,12.973
167,ECJN-2nd leg- left.jpg:1091-1404,12.209
168,ECJN-2nd leg- left.jpg:1515-1331,13.321
169,ECJN-2nd leg-right.jpg:1557-1889,12.317
170,ECJN-2nd leg-right.jpg:1182-2133,13.158
171,ECOO-2nd leg-left.jpg:1212-1961,11.57
172,ECOO-2nd leg-left.jpg:1587-2015,13.66
173,EDIK-2nd leg-left.jpg:1601-1878,10.4
174,EDIK-2nd leg-left.jpg:1977-1881,11.77
175,EDIK-2nd leg-right.jpg:1385-1976,10.414
176,EDIK-2nd leg-right.jpg:1217-2990,11.918
177,EFLR-2nd leg-left.jpg:1206-2175,11.561
178,EFLR-2nd leg-left.jpg:1659-2049,12.682
179,EFLR-2nd leg-right.jpg:1709-1668,11.491
180,EFLR-2nd leg-right.jpg:1445-2150,12.772
181,EJSA-2nd leg-left.jpg:1307-2541,11.474
182,EJSA-2nd leg-left.jpg:1820-2429,12.533
183,EJSA-2nd leg-right.jpg:1554-2462,11.309
184,EJSA-2nd leg-right.jpg:1275-2753,11.909
